logFC,AveExpr,t,P.Value,adj.P.Val,B,geneset
-0.00787656443795937,-0.0107102011853465,-0.115642817175978,0.908879779647005,0.962625679983238,-8.13053153971274,KEGG_ARGININE_AND_PROLINE_METABOLISM
-0.0211912495006008,0.0201782334591333,-0.113103563739198,0.910871611166935,0.962625679983238,-8.13083342049384,KEGG_PEROXISOME
-0.0211582917465843,0.0253867053449031,-0.10555254426702,0.916798218639121,0.963415077213992,-8.13169156852146,KEGG_RNA_DEGRADATION
0.0193457653685463,-0.00733485884325412,0.0968605919980328,0.923626381227591,0.965137679260292,-8.13260606348797,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
0.00411036655901982,0.00182352560193836,0.0529951676693818,0.958166203002815,0.977822816297014,-8.13602345771402,KEGG_LYSINE_DEGRADATION
0.00271539141224583,0.00134627288284907,0.0502089410461616,0.960363643044117,0.977822816297014,-8.1361729688972,KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM
-0.00907405487115573,-0.00065783304010593,-0.0495252912242174,0.960902873264963,0.977822816297014,-8.13620842094835,KEGG_PYRUVATE_METABOLISM
-0.00328006579161512,-8.85718223848514e-05,-0.0465828100204928,0.963223975054029,0.977822816297014,-8.13635546255047,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
0.00683540177052648,-0.010295868064471,0.0418842960678534,0.96693095676656,0.977822816297014,-8.13657159256296,KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM
0.00557266217447835,0.00685162543262242,0.0393998199965533,0.968891443617879,0.977822816297014,-8.13667659967858,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS
-0.00150095109811492,-0.0082449907900934,-0.032367502732009,0.974441649035394,0.977822816297014,-8.13693902739589,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
-0.00160763043025654,0.00105277864972749,-0.0280842773020074,0.977822816297014,0.977822816297014,-8.13707366653059,KEGG_DILATED_CARDIOMYOPATHY
