"cell_type","sample","ssgsea_score","group","cell_type_label","immunity_class"
"Immature_B_cell","S09",0.242050145819347,"Case","Immature  B cell","Adaptive"
"Immature_B_cell","S10",0.254374416453477,"Case","Immature  B cell","Adaptive"
"Immature_B_cell","S11",0.306280929260461,"Case","Immature  B cell","Adaptive"
"Immature_B_cell","S12",0.264930401229748,"Case","Immature  B cell","Adaptive"
"Immature_B_cell","S13",0.32809537794249,"Control","Immature  B cell","Adaptive"
"Immature_B_cell","S14",0.331060954959527,"Control","Immature  B cell","Adaptive"
"Immature_B_cell","S15",0.260158652023858,"Control","Immature  B cell","Adaptive"
"Immature_B_cell","S16",0.301007576621957,"Control","Immature  B cell","Adaptive"
"Immature_B_cell","S17",0.164897887393187,"Control","Immature  B cell","Adaptive"
"Immature_B_cell","S18",0.244121713754648,"Control","Immature  B cell","Adaptive"
"Immature_B_cell","S19",0.286654493404531,"Control","Immature  B cell","Adaptive"
"Immature_B_cell","S20",0.33373277346373,"Control","Immature  B cell","Adaptive"
"Immature_B_cell","S21",0.36423363701379,"Control","Immature  B cell","Adaptive"
"Immature_B_cell","S22",0.406243067791383,"Control","Immature  B cell","Adaptive"
"Immature_B_cell","S23",0.356027321674901,"Control","Immature  B cell","Adaptive"
"Immature_B_cell","S24",0.360094944490248,"Control","Immature  B cell","Adaptive"
"Immature_dendritic_cell","S01",0.0825816874358516,"Case","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S02",-0.0756433284465715,"Case","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S03",-0.0462528474140005,"Case","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S04",0.119052728010303,"Case","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S05",0.143276877463411,"Case","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S06",-0.0710277995317081,"Case","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S07",-0.0785938525590373,"Case","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S08",0.0345205387068204,"Case","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S09",-0.0910529475226312,"Case","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S10",0.0310068034695336,"Case","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S11",-0.089089311375378,"Case","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S12",0.101511296867924,"Case","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S13",-0.0279463184952804,"Control","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S14",0.0166672369441932,"Control","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S15",0.0241509410819587,"Control","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S16",-0.0268558479506603,"Control","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S17",0.00775819167062918,"Control","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S18",-0.0218959503396609,"Control","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S19",0.156955045528163,"Control","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S20",0.284235045838775,"Control","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S21",0.0647616216243232,"Control","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S22",0.0756932508920367,"Control","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S23",-0.0153226787906964,"Control","Immature dendritic cell","Innate"
"Immature_dendritic_cell","S24",0.11154392063484,"Control","Immature dendritic cell","Innate"
"Macrophage","S01",0.0472957498199403,"Case","Macrophage","Innate"
"Macrophage","S02",0.0465097247003811,"Case","Macrophage","Innate"
"Macrophage","S03",0.0455951657403111,"Case","Macrophage","Innate"
"Macrophage","S04",0.0757924362311147,"Case","Macrophage","Innate"
"Macrophage","S05",-0.0350691052926414,"Case","Macrophage","Innate"
"Macrophage","S06",0.138588488580105,"Case","Macrophage","Innate"
"Macrophage","S07",0.126775092155872,"Case","Macrophage","Innate"
"Macrophage","S08",0.0626022731033392,"Case","Macrophage","Innate"
"Macrophage","S09",-0.0385600428776433,"Case","Macrophage","Innate"
"Macrophage","S10",0.0404636543888184,"Case","Macrophage","Innate"
"Macrophage","S11",-0.0823492470756465,"Case","Macrophage","Innate"
"Macrophage","S12",0.103560516863762,"Case","Macrophage","Innate"
"Macrophage","S13",0.00336622036928792,"Control","Macrophage","Innate"
"Macrophage","S14",0.0649750184339258,"Control","Macrophage","Innate"
"Macrophage","S15",0.118461119433538,"Control","Macrophage","Innate"
"Macrophage","S16",0.164515792838938,"Control","Macrophage","Innate"
"Macrophage","S17",0.152388167140407,"Control","Macrophage","Innate"
"Macrophage","S18",0.168705968963844,"Control","Macrophage","Innate"
"Macrophage","S19",0.142319509966791,"Control","Macrophage","Innate"
"Macrophage","S20",0.0711271252573025,"Control","Macrophage","Innate"
"Macrophage","S21",0.0701713058070286,"Control","Macrophage","Innate"
"Macrophage","S22",0.0857526182184293,"Control","Macrophage","Innate"
"Macrophage","S23",0.0577668732196014,"Control","Macrophage","Innate"
"Macrophage","S24",0.0813774676249175,"Control","Macrophage","Innate"
"Mast_cell","S01",0.312554546790681,"Case","Mast cell","Innate"
"Mast_cell","S02",0.351906198280664,"Case","Mast cell","Innate"
"Mast_cell","S03",0.469656245419011,"Case","Mast cell","Innate"
"Mast_cell","S04",0.35560966968356,"Case","Mast cell","Innate"
"Mast_cell","S05",0.457493753299406,"Case","Mast cell","Innate"
"Mast_cell","S06",0.41551777768205,"Case","Mast cell","Innate"
"Mast_cell","S07",0.34621092453467,"Case","Mast cell","Innate"
"Mast_cell","S08",0.485324919894199,"Case","Mast cell","Innate"
"Mast_cell","S09",0.499671856089037,"Case","Mast cell","Innate"
"Mast_cell","S10",0.447163047875212,"Case","Mast cell","Innate"
"Mast_cell","S11",0.390692472925649,"Case","Mast cell","Innate"
"Mast_cell","S12",0.438904521778672,"Case","Mast cell","Innate"
"Mast_cell","S13",0.505018270986033,"Control","Mast cell","Innate"
"Mast_cell","S14",0.376682786431842,"Control","Mast cell","Innate"
"Mast_cell","S15",0.282663768791654,"Control","Mast cell","Innate"
"Mast_cell","S16",0.288264950431701,"Control","Mast cell","Innate"
"Mast_cell","S17",0.327102950882377,"Control","Mast cell","Innate"
"Mast_cell","S18",0.438775096280346,"Control","Mast cell","Innate"
"Mast_cell","S19",0.355456196513003,"Control","Mast cell","Innate"
"Mast_cell","S20",0.442046236852886,"Control","Mast cell","Innate"
"Mast_cell","S21",0.413473993223633,"Control","Mast cell","Innate"
"Mast_cell","S22",0.429275517661586,"Control","Mast cell","Innate"
"Mast_cell","S23",0.313844638089583,"Control","Mast cell","Innate"
"Mast_cell","S24",0.400172155610179,"Control","Mast cell","Innate"
"MDSC","S01",0.114532628100041,"Case","MDSC","Innate"
"MDSC","S02",0.182977320540227,"Case","MDSC","Innate"
"MDSC","S03",0.157259224957476,"Case","MDSC","Innate"
"MDSC","S04",0.109928954661899,"Case","MDSC","Innate"
"MDSC","S05",0.220841070822347,"Case","MDSC","Innate"
"MDSC","S06",0.264832890936752,"Case","MDSC","Innate"
"MDSC","S07",0.146202863415697,"Case","MDSC","Innate"
"MDSC","S08",0.101769188726952,"Case","MDSC","Innate"
"MDSC","S09",0.176099272204097,"Case","MDSC","Innate"
"MDSC","S10",0.171080891413355,"Case","MDSC","Innate"
"MDSC","S11",0.0515612517788938,"Case","MDSC","Innate"
"MDSC","S12",0.115652497285949,"Case","MDSC","Innate"
"MDSC","S13",0.113011900084681,"Control","MDSC","Innate"
"MDSC","S14",0.251490494983815,"Control","MDSC","Innate"
"MDSC","S15",0.133913579338119,"Control","MDSC","Innate"
"MDSC","S16",0.231849492858884,"Control","MDSC","Innate"
"MDSC","S17",0.205941824526952,"Control","MDSC","Innate"
"MDSC","S18",0.266831021330727,"Control","MDSC","Innate"
"MDSC","S19",0.234593514532852,"Control","MDSC","Innate"
"MDSC","S20",0.227215748195519,"Control","MDSC","Innate"
"MDSC","S21",0.142571605599607,"Control","MDSC","Innate"
"MDSC","S22",0.188461444379657,"Control","MDSC","Innate"
"MDSC","S23",0.282088592641513,"Control","MDSC","Innate"
"MDSC","S24",0.0993753348532891,"Control","MDSC","Innate"
"Memory_B_cell","S01",0.418499627829651,"Case","Memory B cell","Adaptive"
"Memory_B_cell","S02",0.247818027343906,"Case","Memory B cell","Adaptive"
"Memory_B_cell","S03",0.292163166530549,"Case","Memory B cell","Adaptive"
"Memory_B_cell","S04",0.572716340640889,"Case","Memory B cell","Adaptive"
"Memory_B_cell","S05",0.527153901769193,"Case","Memory B cell","Adaptive"
"Memory_B_cell","S06",0.381462191893888,"Case","Memory B cell","Adaptive"
"Memory_B_cell","S07",0.357234155239388,"Case","Memory B cell","Adaptive"
"Memory_B_cell","S08",0.351310531349124,"Case","Memory B cell","Adaptive"
"Memory_B_cell","S09",0.529002254547895,"Case","Memory B cell","Adaptive"
"Memory_B_cell","S10",0.470186874193174,"Case","Memory B cell","Adaptive"
"Memory_B_cell","S11",0.36602959956865,"Case","Memory B cell","Adaptive"
"Memory_B_cell","S12",0.376720325435141,"Case","Memory B cell","Adaptive"
"Memory_B_cell","S13",0.295332684018784,"Control","Memory B cell","Adaptive"
"Memory_B_cell","S14",0.392521341015816,"Control","Memory B cell","Adaptive"
"Memory_B_cell","S15",0.337048381344955,"Control","Memory B cell","Adaptive"
"Memory_B_cell","S16",0.452958804417057,"Control","Memory B cell","Adaptive"
"Memory_B_cell","S17",0.364097186602891,"Control","Memory B cell","Adaptive"
"Memory_B_cell","S18",0.143812065593425,"Control","Memory B cell","Adaptive"
"Memory_B_cell","S19",0.277321838518026,"Control","Memory B cell","Adaptive"
"Memory_B_cell","S20",0.252261968232287,"Control","Memory B cell","Adaptive"
"Memory_B_cell","S21",0.544981961333933,"Control","Memory B cell","Adaptive"
"Memory_B_cell","S22",0.428156426694644,"Control","Memory B cell","Adaptive"
"Memory_B_cell","S23",0.311564545537764,"Control","Memory B cell","Adaptive"
"Memory_B_cell","S24",0.510668319565509,"Control","Memory B cell","Adaptive"
"Monocyte","S01",0.0983972752759973,"Case","Monocyte","Innate"
"Monocyte","S02",0.381794812843878,"Case","Monocyte","Innate"
"Monocyte","S03",0.0108941187698817,"Case","Monocyte","Innate"
"Monocyte","S04",0.123278755220355,"Case","Monocyte","Innate"
"Monocyte","S05",0.0968361781702888,"Case","Monocyte","Innate"
"Monocyte","S06",0.0973231671425536,"Case","Monocyte","Innate"
"Monocyte","S07",0.071955881858667,"Case","Monocyte","Innate"
"Monocyte","S08",0.0837671281450941,"Case","Monocyte","Innate"
"Monocyte","S09",0.0758531811427641,"Case","Monocyte","Innate"
"Monocyte","S10",0.0638361250045199,"Case","Monocyte","Innate"
"Monocyte","S11",0.196551143941348,"Case","Monocyte","Innate"
"Monocyte","S12",0.105328742662899,"Case","Monocyte","Innate"
"Monocyte","S13",0.0929728712223457,"Control","Monocyte","Innate"
"Monocyte","S14",0.0665084718331884,"Control","Monocyte","Innate"
"Monocyte","S15",0.0754450893457567,"Control","Monocyte","Innate"
"Monocyte","S16",0.0645842801818197,"Control","Monocyte","Innate"
"Monocyte","S17",0.0795126552931588,"Control","Monocyte","Innate"
"Monocyte","S18",0.0754461082046264,"Control","Monocyte","Innate"
"Monocyte","S19",0.162735641981851,"Control","Monocyte","Innate"
"Monocyte","S20",0.0736095172664849,"Control","Monocyte","Innate"
"Monocyte","S21",0.0529322320944425,"Control","Monocyte","Innate"
"Monocyte","S22",-0.0135486276123809,"Control","Monocyte","Innate"
"Monocyte","S23",0.201878897138809,"Control","Monocyte","Innate"
"Monocyte","S24",0.185942957623598,"Control","Monocyte","Innate"
"Natural_killer_cell","S01",0.157390016260861,"Case","Natural killer cell","Innate"
"Natural_killer_cell","S02",0.182818487057176,"Case","Natural killer cell","Innate"
"Natural_killer_cell","S03",0.197755403993025,"Case","Natural killer cell","Innate"
"Natural_killer_cell","S04",0.146416469210446,"Case","Natural killer cell","Innate"
"Natural_killer_cell","S05",0.195139649017944,"Case","Natural killer cell","Innate"
"Natural_killer_cell","S06",0.0981444761944273,"Case","Natural killer cell","Innate"
"Natural_killer_cell","S07",0.135850627686234,"Case","Natural killer cell","Innate"
"Natural_killer_cell","S08",0.142495851680818,"Case","Natural killer cell","Innate"
"Natural_killer_cell","S09",0.18316436004094,"Case","Natural killer cell","Innate"
"Natural_killer_cell","S10",0.158856322775721,"Case","Natural killer cell","Innate"
"Natural_killer_cell","S11",-0.0133471823445771,"Case","Natural killer cell","Innate"
"Natural_killer_cell","S12",0.19709643356871,"Case","Natural killer cell","Innate"
"Natural_killer_cell","S13",0.1671520381513,"Control","Natural killer cell","Innate"
"Natural_killer_cell","S14",0.130298836554638,"Control","Natural killer cell","Innate"
"Natural_killer_cell","S15",0.0150343041728769,"Control","Natural killer cell","Innate"
"Natural_killer_cell","S16",0.159977460259281,"Control","Natural killer cell","Innate"
"Natural_killer_cell","S17",0.0846126405876771,"Control","Natural killer cell","Innate"
"Natural_killer_cell","S18",0.101199721684061,"Control","Natural killer cell","Innate"
"Natural_killer_cell","S19",0.132687657632219,"Control","Natural killer cell","Innate"
"Natural_killer_cell","S20",0.137430231307106,"Control","Natural killer cell","Innate"
"Natural_killer_cell","S21",0.191925019963605,"Control","Natural killer cell","Innate"
"Natural_killer_cell","S22",0.0269872546954347,"Control","Natural killer cell","Innate"
"Natural_killer_cell","S23",0.139623652954356,"Control","Natural killer cell","Innate"
"Natural_killer_cell","S24",0.114071376251824,"Control","Natural killer cell","Innate"
"Natural_killer_T_cell","S01",-0.193801351970643,"Case","Natural killer T cell","Innate"
"Natural_killer_T_cell","S02",-0.0406349075857885,"Case","Natural killer T cell","Innate"
"Natural_killer_T_cell","S03",-0.0785622911323474,"Case","Natural killer T cell","Innate"
"Natural_killer_T_cell","S04",-0.172859632323375,"Case","Natural killer T cell","Innate"
"Natural_killer_T_cell","S05",-0.199956279631455,"Case","Natural killer T cell","Innate"
"Natural_killer_T_cell","S06",-0.0781220652006435,"Case","Natural killer T cell","Innate"
"Natural_killer_T_cell","S07",-0.130707397229806,"Case","Natural killer T cell","Innate"
"Natural_killer_T_cell","S08",-0.00884198272405506,"Case","Natural killer T cell","Innate"
"Natural_killer_T_cell","S09",-0.100817034910253,"Case","Natural killer T cell","Innate"
"Natural_killer_T_cell","S10",-0.0749188495652041,"Case","Natural killer T cell","Innate"
"Natural_killer_T_cell","S11",-0.00291410264106064,"Case","Natural killer T cell","Innate"
"Natural_killer_T_cell","S12",-0.134883303026951,"Case","Natural killer T cell","Innate"
"Natural_killer_T_cell","S13",-0.098641748191604,"Control","Natural killer T cell","Innate"
"Natural_killer_T_cell","S14",-0.17539830498993,"Control","Natural killer T cell","Innate"
"Natural_killer_T_cell","S15",-0.0412835902894122,"Control","Natural killer T cell","Innate"
"Natural_killer_T_cell","S16",0.00745064020754533,"Control","Natural killer T cell","Innate"
"Natural_killer_T_cell","S17",-0.164938745826373,"Control","Natural killer T cell","Innate"
"Natural_killer_T_cell","S18",-0.129676504714838,"Control","Natural killer T cell","Innate"
"Natural_killer_T_cell","S19",-0.0652534851745291,"Control","Natural killer T cell","Innate"
"Natural_killer_T_cell","S20",-0.161910779462835,"Control","Natural killer T cell","Innate"
"Natural_killer_T_cell","S21",-0.120922643647457,"Control","Natural killer T cell","Innate"
"Natural_killer_T_cell","S22",-0.177207150645796,"Control","Natural killer T cell","Innate"
"Natural_killer_T_cell","S23",-0.091079172817448,"Control","Natural killer T cell","Innate"
"Natural_killer_T_cell","S24",-0.0715958196448758,"Control","Natural killer T cell","Innate"
"Neutrophil","S01",-0.331649969055049,"Case","Neutrophil","Innate"
"Neutrophil","S02",-0.281627967006924,"Case","Neutrophil","Innate"
"Neutrophil","S03",-0.427283659359111,"Case","Neutrophil","Innate"
"Neutrophil","S04",-0.321150289747715,"Case","Neutrophil","Innate"
"Neutrophil","S05",-0.331597909667156,"Case","Neutrophil","Innate"
"Neutrophil","S06",-0.208813877840748,"Case","Neutrophil","Innate"
"Neutrophil","S07",-0.184749181484579,"Case","Neutrophil","Innate"
"Neutrophil","S08",-0.308501677967753,"Case","Neutrophil","Innate"
"Neutrophil","S09",-0.265939205856218,"Case","Neutrophil","Innate"
"Neutrophil","S10",-0.213500125168166,"Case","Neutrophil","Innate"
"Neutrophil","S11",-0.246216307059312,"Case","Neutrophil","Innate"
"Neutrophil","S12",-0.285031775523943,"Case","Neutrophil","Innate"
"Neutrophil","S13",-0.228837936732841,"Control","Neutrophil","Innate"
"Neutrophil","S14",-0.307914905850248,"Control","Neutrophil","Innate"
"Neutrophil","S15",-0.0919569007555945,"Control","Neutrophil","Innate"
"Neutrophil","S16",-0.20826848492189,"Control","Neutrophil","Innate"
"Neutrophil","S17",-0.356503650988686,"Control","Neutrophil","Innate"
"Neutrophil","S18",-0.308360854783369,"Control","Neutrophil","Innate"
"Neutrophil","S19",-0.248780151092118,"Control","Neutrophil","Innate"
"Neutrophil","S20",-0.293191570257535,"Control","Neutrophil","Innate"
"Neutrophil","S21",-0.188239441593231,"Control","Neutrophil","Innate"
"Neutrophil","S22",-0.0638445088940727,"Control","Neutrophil","Innate"
"Neutrophil","S23",-0.292295349293128,"Control","Neutrophil","Innate"
"Neutrophil","S24",-0.402696993925112,"Control","Neutrophil","Innate"
"Plasmacytoid_dendritic_cell","S01",-0.0332056044277341,"Case","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S02",-0.251768874128043,"Case","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S03",-0.0644363726277398,"Case","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S04",-0.0925919256919865,"Case","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S05",-0.00557169825552657,"Case","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S06",-0.0531824463827834,"Case","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S07",-0.1651454239135,"Case","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S08",0.0300792772218305,"Case","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S09",-0.0769919289557974,"Case","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S10",-0.124543976686032,"Case","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S11",0.00772309580650845,"Case","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S12",-0.0691459408613297,"Case","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S13",-0.0847382932884613,"Control","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S14",-0.186901225918693,"Control","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S15",-0.0620067047531331,"Control","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S16",-0.110747589325489,"Control","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S17",-0.0945787702084463,"Control","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S18",-0.0916775605745959,"Control","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S19",-0.00743944197959258,"Control","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S20",-0.207312890252473,"Control","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S21",-0.0279591908098717,"Control","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S22",-0.017849944595029,"Control","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S23",-0.131322992137082,"Control","Plasmacytoid dendritic cell","Innate"
"Plasmacytoid_dendritic_cell","S24",-0.252451109465337,"Control","Plasmacytoid dendritic cell","Innate"
"Regulatory_T_cell","S01",0.101286191854214,"Case","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S02",0.0398692982220892,"Case","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S03",0.177652974070076,"Case","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S04",-0.0052115081610865,"Case","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S05",0.0213319608199424,"Case","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S06",-0.0352524338919522,"Case","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S07",0.0435365443302031,"Case","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S08",0.021382450942751,"Case","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S09",0.114750291649382,"Case","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S10",0.0364498608394246,"Case","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S11",0.000818264816221895,"Case","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S12",0.0804261759947865,"Case","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S13",-0.217871466435501,"Control","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S14",0.0435959589632331,"Control","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S15",0.0552875011727189,"Control","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S16",-0.0164912994984256,"Control","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S17",-0.0447505959916488,"Control","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S18",0.168350505037686,"Control","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S19",-0.0512399499996423,"Control","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S20",0.18928475107762,"Control","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S21",-0.120405339858347,"Control","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S22",0.0979350851681088,"Control","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S23",-0.106960859157617,"Control","Regulatory T cell","Adaptive"
"Regulatory_T_cell","S24",0.0647696554581175,"Control","Regulatory T cell","Adaptive"
"T_follicular_helper_cell","S01",0.250628960331282,"Case","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S02",0.28898094970299,"Case","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S03",0.297528794976907,"Case","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S04",0.374677593598169,"Case","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S05",0.234281246601643,"Case","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S06",0.202538351302199,"Case","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S07",0.250411506470179,"Case","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S08",0.299869257831416,"Case","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S09",0.163920266997452,"Case","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S10",0.215576287817731,"Case","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S11",0.315942437494326,"Case","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S12",0.313005946451802,"Case","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S13",0.199639649272819,"Control","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S14",0.230789043351563,"Control","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S15",0.270946240978529,"Control","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S16",0.340132651775079,"Control","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S17",0.235611366330622,"Control","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S18",0.208247905335759,"Control","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S19",0.258467168737969,"Control","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S20",0.21518707421827,"Control","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S21",0.196104463042083,"Control","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S22",0.403288060960375,"Control","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S23",0.324653861794848,"Control","T follicular helper cell","Adaptive"
"T_follicular_helper_cell","S24",0.256278369945939,"Control","T follicular helper cell","Adaptive"
"Type_1_T_helper_cell","S01",0.111416865511442,"Case","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S02",0.0639788519725325,"Case","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S03",0.199472530494331,"Case","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S04",0.104003564068434,"Case","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S05",0.149255704010156,"Case","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S06",0.145250633780934,"Case","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S07",0.176329184916758,"Case","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S08",0.0824305453896428,"Case","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S09",0.225477940919241,"Case","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S10",0.0846746712963057,"Case","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S11",0.0643170285748081,"Case","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S12",0.152639451242382,"Case","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S13",0.107000246422633,"Control","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S14",0.125840703707162,"Control","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S15",0.0580710188583747,"Control","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S16",0.137304361016388,"Control","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S17",0.0803250382401432,"Control","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S18",0.108633176675431,"Control","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S19",0.114137278464244,"Control","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S20",0.0834750233072093,"Control","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S21",0.104606765539068,"Control","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S22",0.146344396098894,"Control","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S23",0.0821282485374663,"Control","Type 1 T helper cell","Adaptive"
"Type_1_T_helper_cell","S24",0.14259151989625,"Control","Type 1 T helper cell","Adaptive"
"Type_17_T_helper_cell","S01",0.253241073714708,"Case","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S02",0.221121152606428,"Case","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S03",0.185438424760789,"Case","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S04",0.170567484659101,"Case","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S05",0.370792771782553,"Case","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S06",0.403085696674938,"Case","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S07",0.267577520166946,"Case","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S08",0.251178197627706,"Case","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S09",0.371847643286172,"Case","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S10",0.126560702963338,"Case","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S11",0.276006162135281,"Case","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S12",0.240043579319015,"Case","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S13",0.256807920094451,"Control","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S14",0.110275747043995,"Control","Type 17 T helper cell","Adaptive"
"Type_17_T_helper_cell","S15",0.325504466681273,"Control","Type 17 T helper cell","Adaptive"
