"cell_type","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24"
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.043282447018476,0.305845533707844,0.209004745063786,0.128455132269911,-0.239573262489682,-0.15805311321549,0.203245057179961,-0.287830411000273,0.0805558171529496,0.220768331564179,0.0489599155484728,-0.0513364478067484,0.154390783394933,0.0174933502275947,-0.0449087950335945,0.321405836354281,0.26723631427052,0.101956089170157,0.0301243044967854,-0.0369163484986566,0.0732532043449023,-0.114467748195224,-0.151374445884989,0.0806321372936805
"KEGG_GALACTOSE_METABOLISM",0.060753793822963,0.175379480886242,0.171776962624612,0.190525658337686,0.0247312368907474,0.0243041578594952,0.253847050163046,0.102811441650994,0.0520572493074992,0.115558141098703,0.0333439215567309,0.200610900570793,0.196035962187267,0.0512817588894727,0.214365595033688,0.220587276336567,0.157655885744924,0.162700498802575,0.196078090543162,0.151786917486571,0.246785723698472,0.0912295192754699,0.14255618038547,0.143688619563414
"KEGG_GAP_JUNCTION",0.0677299414439135,0.0401078612507971,0.0599319035784878,0.0558173525298178,0.0453453758656482,0.0725256776791809,0.0752238073806718,0.0962504966854923,0.030275831627701,0.0629710634398157,0.104500750638335,0.0507921061865725,0.0494730955052187,0.0992489643258762,0.0594226200131558,0.0989663164988888,0.0320200288909259,0.0623403525815542,0.0448492911656182,0.0603712690586296,0.029773287934068,0.00175852678421851,0.0428185684356243,0.0108645368092346
"KEGG_GLIOMA",0.105087768347976,0.0532503813186335,0.0553668728973882,0.0579389277450862,0.0660291596889829,0.0705891882414584,0.0206882027976637,0.141266564408377,0.0955992788951748,0.0906195808886999,0.0515106046933276,0.107913075555873,0.079682352949305,0.0364410954978742,-0.0292303393869835,0.0366934492600157,0.0036937520824234,-0.000756546745847225,0.013379581326258,-0.00578439417259505,0.047873458765836,0.0219281549465358,-0.00512358492443096,0.00845307287978675
"KEGG_GLUTATHIONE_METABOLISM",0.240151454958663,0.0203375081709451,0.0636716501034582,-0.101090439609427,-0.237839831164952,0.198187625406315,0.0856898200982617,-0.155885771428282,-0.026637385025109,0.242638142412173,0.153039145395009,-0.0302374970538277,0.0173397517480478,0.249318052355931,0.221796401625214,-0.126518497785716,0.0420264760790705,0.155655150994878,-0.223722049586792,-0.263564707131039,0.0956650836783573,0.137705921742335,0.205096499014775,-0.113528070841972
"KEGG_GLYCEROLIPID_METABOLISM",0.0869569225259852,-0.19500023211704,-0.0968595555893237,0.24424211416704,0.00448954096227116,0.250441926777406,-0.0786991888081959,0.203499450805509,0.0850226231130736,-0.162964080883787,0.0661361876218989,-0.057142123245822,-0.031667157120255,-0.0106888023331286,0.285127192342671,0.133490656573896,0.0308767423453388,-0.211917736993478,0.274250502995758,-0.00536919345169541,0.28873204611011,0.1918269386949,0.0511277475488129,0.0225434225744335
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.0725992313769696,0.0046513192873096,0.079724562099625,0.167914392640281,0.101959631905576,0.117827452455388,0.0158552141843309,0.143547968700845,0.0512836796154378,-0.0344737485819124,0.0135480101094699,0.0707248642597107,0.201134477850413,-0.0122422544851054,0.0369442190733535,0.142071520084064,0.148680209629001,0.0140028495389084,0.215597396613735,0.0677401301394114,0.19795840136454,0.198674194940001,0.0252066557496166,0.093570851392169
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",-0.0222882820486859,-0.0537948624984101,0.0891687337664634,0.21357944406879,0.203988329744819,0.0520874310340322,0.121688835637425,0.0253930218048005,0.217772561329145,0.127025980023067,-0.301603023408077,-0.139948054722327,-0.235757783236357,-0.0101124773096484,-0.174893517219427,-0.250205089130258,0.174748290592871,-0.151243104209294,0.268671155152842,0.358236085847292,0.379177822664705,-0.0564599461001271,-0.0896493292416089,0.205477039150891
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.140451165432097,0.11145151103223,-0.0163653374461049,0.0491833713110362,0.0546720027099078,-0.0356438989550792,0.0437333748929044,-0.0742966541954247,-0.0582797902458563,0.0445254924137226,0.0260517521472508,-0.117561244245147,0.0106553043775032,-0.0927641647295452,0.120401203218855,-0.0113348425260144,0.105253220457462,-0.0132758115619619,0.0874258888803454,0.12770429770709,0.0771575324002026,0.0185970890722372,0.0306754418851107,0.134353439455556
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",-0.109071669745303,-0.116908165454488,-0.0934527616598039,-0.0636771184312483,-0.0466865563868237,-0.035886566411424,-0.0382909724351061,-0.0782188518089902,-0.115214583215906,-0.0684858692519859,-0.115809261790401,-0.00649211264429801,-0.0572565252894996,-0.0547996355941955,-0.0743076253306826,-0.0587196709877235,-0.0121866108203454,0.0154457640011206,-0.0340611614009815,-0.0163836459955564,-0.0746642552599241,-0.0534939984372827,-0.0658079134862772,-0.128114371210737
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",-0.0171984988422196,-0.00252831689573658,-0.019755037675264,0.0201446826722661,0.00804523524413856,0.0257706112351171,0.0239263344927886,0.0460008135848106,-0.0306692314547032,0.0241565736985507,0.0386678636858371,0.0340337111339945,0.0338216580849913,-0.0245132480031166,0.0399239396122684,0.00041802448689368,0.0329975537576633,0.0330285404256677,0.0514039440847268,0.0611548398353788,0.00278351886559826,0.00685146570522064,0.0789628138966973,0.0143535401824324
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",0.0612982840906112,-0.00829252573066394,-0.0577869821411596,0.0144867283455077,0.0922776197484302,0.00522382657429156,-0.0405189564526778,0.00676222417515392,-0.0387993778829974,-0.0717686446085304,-0.0366380738606261,0.0102262435401176,-0.0535888237928067,-0.027567110168744,0.0646752667401484,0.0180558268103378,-0.0215470825197037,-0.0291697594431792,-0.00431151707613845,0.00725964698448512,0.00601278351605761,-0.0503001547865479,0.0849699549958701,-0.013194417092883
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",0.0168809301015516,0.0220926610619027,0.0374443643407092,-0.00503236280035398,0.0591587602825788,0.0107473926112096,0.0509399095623507,0.0353399513573018,0.0573986614988395,0.0292022661990591,0.0407670182817792,0.0783874541066991,0.0890855774199876,0.0746400856059406,0.116746286071511,0.0554036744393217,-0.015801901876972,0.0515761837566967,0.0565877461473502,0.0340330512157089,0.0455419110396209,0.0783627393354173,0.0122504142236476,0.0390538196795758
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",0.0317722720486549,0.012132443732538,0.0486460019552219,-0.000465223745102381,0.061411230212093,-0.0138674214549989,0.0719488393565388,0.00590932586028541,-0.0390361188273479,0.0749401732614833,0.0908644265753105,0.00793228225606068,0.0573048148373939,0.0127888417480538,0.00277558434363094,0.0918917549358585,-0.00863020796347055,0.110742878543594,0.0761968117051459,-0.000699477026875043,0.0183758940963729,0.0482688528840389,0.0264926605934911,0.00203105594167297
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",-0.0247712577099073,0.0528826062203262,0.0233074773334415,-0.0330694768565956,0.0760426371097769,0.0757623338942804,0.0374973923987666,0.0482314891106354,-0.0198148118630931,-0.00357956369939692,0.023661357986174,0.0110886797282667,0.0156083020489961,0.00794407823090731,0.0619046545138289,0.0851168758289987,-0.0104775010826595,0.0537796399496233,0.0425806712041944,0.0429076914948192,0.0677159747169082,0.0378663059335561,0.118709729569665,0.0287941673218238
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.128657090180477,0.141828630290517,0.136404407275608,0.0826793279243021,0.169047552957165,0.173804642093201,0.103148270939613,0.103753470416474,0.124465237972743,0.0832111930716324,0.142849039254068,0.127711406686043,0.149658839244399,0.160189217814755,0.136046170080787,0.15459474441511,0.123243501577362,0.181491393601591,0.183526094616273,0.109578093585519,0.14396654968074,0.158354623750571,0.184331441725582,0.170029073211827
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.0293357528269276,0.0354341016740807,0.0781864928973761,0.116452048389052,0.0863365417656511,0.0603140792475062,0.0975754824645146,0.112596848481516,0.0744378607297296,0.0498673779794704,0.090704705660829,0.0788717589922956,0.0495027118929909,0.0819777956677934,0.0800279035213223,0.0725043454656402,0.0960767901667822,0.129368169117862,0.0965968491916896,0.0881093079920011,0.0415517294330202,0.0596164534412508,0.135396358637315,0.128582640914708
"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",0.155889740604274,0.123251224015016,0.154613553389047,0.198618381043803,0.18660821074816,0.118285734045772,0.0854805021746332,0.168683121947818,0.148230726220276,0.136387413477451,0.225859205568113,0.138703908403398,0.128517541119387,0.152273814497635,0.131601947796782,0.166549842256399,0.196894194385873,0.114145369458523,0.173406064549711,0.213580922843457,0.204187764861867,0.105627490276615,0.131239451446837,0.172078510981014
"KEGG_GNRH_SIGNALING_PATHWAY",0.0733925728464651,0.0478974497095551,0.0945827708942022,0.103026095862587,0.0760965350702123,0.0675281266040759,0.0982826603904043,0.0995750859214462,0.0518325271309693,0.0625872351842689,0.0868248002688831,0.101504280200969,0.130610856072553,0.0603205185597104,-0.0162674351478241,0.109340700336466,0.10053209809611,0.05963804794213,0.0909118760905769,0.115815752559579,0.0906379510109833,0.0822451369642326,0.04973702458948,0.0464202374668142
"KEGG_GRAFT_VERSUS_HOST_DISEASE",0.165895056547914,0.131920419623139,0.17172000033316,0.157590745753403,0.17854730008357,0.16335747539006,0.168411975641898,0.194465374936385,0.181907451434563,0.111412943272171,0.203712860673226,0.164053998915235,0.0666497998257413,0.0571279280828638,0.102070836852037,0.0962949264863255,0.0292358672397546,0.0957231095296373,0.106253164086091,0.0914204281812849,0.0709822527414874,0.119287280758577,0.105410637193307,0.115667058106197
"KEGG_HEDGEHOG_SIGNALING_PATHWAY",0.0636950878618639,0.0702114125694961,0.0837101999146892,0.0752895545644004,0.0820409010092582,0.0915580845932447,0.0991766304582152,0.109761155483541,0.100602923123649,0.0834866948226983,0.131280406800175,0.0676497719757111,0.0583315277100282,0.129064443295801,0.101548394045461,0.0976814480451342,0.115730766122437,0.0880067518239771,0.0845199569198383,0.081297240947168,0.068207401940691,0.0785053743210616,0.10642267133436,0.0715403003680219
"KEGG_HEMATOPOIETIC_CELL_LINEAGE",0.103578587409088,0.100287832627724,0.155700877998967,0.107976097062419,0.112149603007116,0.109535147712899,0.127270724349125,0.131394798943743,0.144172194968317,0.112516319022739,0.116590500829375,0.114585784522966,0.0900253811051393,0.103197327681402,0.110148030800757,0.107881280620843,0.0692369644511821,0.0918202124814591,0.100454552890286,0.0807593841068584,0.0985613587994634,0.0690765210341117,0.0903603985756834,0.0830529883427199
"KEGG_HISTIDINE_METABOLISM",0.079329741693297,0.0819860723566472,-0.0651027509948668,0.0683789963280209,0.0128165455803963,0.01954800600782,-0.000543628728300637,0.0268316723955825,-0.0415751228742543,-0.0100343543401887,-0.00677656847621425,-0.041326897377578,-0.0658305585742709,-0.0220060742981892,0.0959745096416708,-0.0202760970028177,-0.0520151136514741,0.0653411634062189,0.131718731069165,0.0746263810927079,0.0947378802278747,0.0303226426421046,-0.0256417363229972,0.0480331787393537
"KEGG_HOMOLOGOUS_RECOMBINATION",0.0804413452923606,0.113930878473072,0.0643012996378308,0.0445080401414253,0.106584726200633,0.0976541702699073,0.0667311626570953,0.0363512758299059,0.0831463491373952,0.0421475383077747,0.103031904583412,0.120629045167312,0.0729253579300638,0.076082328942626,0.082655352516957,0.0633128342639166,0.0587368193930852,0.0739826578692164,0.0867990264182499,0.074129065454967,0.0337258801683182,0.0782444166915146,0.0797024680895529,0.0992325525490507
"KEGG_HUNTINGTONS_DISEASE",0.00655116637787807,0.00559961261865327,0.0360503001236614,0.0272815375419878,0.0153667506697474,0.020271752892006,0.0364698242510153,0.0353834993833658,0.00810504752993072,0.0537895342818818,0.0256843714567619,0.0360221194535198,0.11438765275318,0.120088243270525,0.105673087358058,0.101405894267128,0.085604987844011,0.112560438455253,0.0626413018504656,0.117600574393714,0.114880725967803,0.0893643051106093,0.11823959981335,0.100370203088219
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.0684982657907735,0.0748042249889505,0.0903200137968216,0.0752797308547423,0.11654967437775,0.0983008400192574,0.0737491380174389,0.0743350399917163,0.103940060083364,0.0941993748957914,0.10450578582252,0.132311814257866,0.0597752574797279,0.0971020188359612,0.0749561212191514,0.0747576918360164,0.0667951907090081,0.106574584027728,0.0960685045599075,0.092732928646788,0.0886799009582988,0.115844482858986,0.0841181080891931,0.0817341522871585
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.323212547685824,-0.121458339566018,-0.15279157941028,-0.344996873910222,-0.0844567663333986,0.0379747428191629,-0.185642699474008,0.22344817325326,0.160885417936162,0.00676681612036931,-0.245197443786392,-0.0171630430785223,0.23760244824968,-0.137437258993512,-0.357919980623279,-0.10602382571842,-0.198650848968856,-0.171782272496096,0.0667151824400535,-0.037614120725251,0.367582228907493,-0.0600236767078699,-0.143409583631655,-0.178593088759436
"KEGG_INSULIN_SIGNALING_PATHWAY",0.0961011706511539,0.0783138080954214,0.0679511812747872,0.0527009495812333,0.0791274999780355,0.0617698636586439,0.0824829600274095,0.101324981620584,0.076478129175461,0.105097544709668,0.0994207705809037,0.104302771725959,0.085531482468053,0.0881990102973409,0.0764804870282902,0.106405371159905,0.0930933258476258,0.0719698375837387,0.064647588711502,0.100799644970446,0.0974116887406322,0.0814648531846694,0.0924019734305441,0.0550964501788996
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",0.117304527572422,0.108781192879762,0.143997642457319,0.135770052846335,0.127703493681375,0.0947653293831763,0.153080698772726,0.131009895368789,0.131561076621846,0.0995458853098129,0.142545584951218,0.15908289632873,0.0553331937753952,0.0912849209901818,0.0846822587663027,0.115582056038799,0.0608285168819927,0.121771594209881,0.0979557597452693,0.0999985185466447,0.111649289344336,0.120938004028816,0.136842931262351,0.143049416268779
"KEGG_JAK_STAT_SIGNALING_PATHWAY",0.107900949448788,0.11605422240403,0.110611866954606,0.101198403724264,0.114219169553766,0.108736971053657,0.105624388440764,0.10832245618585,0.0961449303073334,0.1171061417762,0.0820089455622928,0.127677631941244,0.0901255194008264,0.109462853317821,0.101189504250756,0.104241362398128,0.0857214098815979,0.0846686134629789,0.0659064081471537,0.0756889932285093,0.110833828114885,0.0765112702821705,0.091026862227397,0.0717148635132909
"KEGG_LEISHMANIA_INFECTION",0.130981655807892,0.145634259416192,0.159825545342398,0.141937291960708,0.135022106872744,0.134216761523727,0.134228755958724,0.151023685695024,0.107180017004019,0.129577423909717,0.147512133208979,0.164840999720766,0.0670521372710475,0.0913481114694317,0.0908480688615343,0.10526002538092,0.0516597881279005,0.0918814375422593,0.093674626576872,0.0598067094069102,0.0601768805200411,0.0966866711373323,0.0855836290396878,0.0983563627063211
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.0687317155928273,0.0476900168941441,0.0251081141459614,0.0228184456059212,0.0515477184558947,0.0580301759949274,0.0399560160265001,0.0764439824679185,0.0601528506268835,0.055517856276911,0.0394146519026352,0.0862945155909954,0.0616228883165027,0.0631175379223237,0.0155655284135965,0.0465187154122161,0.0533116660857813,0.0357487675637716,0.0637722025624282,0.0308253972510081,0.0782089016899354,0.0698719029784977,0.0616560917719323,0.0418754156985681
"KEGG_LIMONENE_AND_PINENE_DEGRADATION",0.129664727090484,-0.0707515190323647,-0.135082747106449,0.0639927059420319,0.188967554187887,-0.000165683148981411,-0.0786049654676934,0.0429805496216717,-0.0421909930065933,0.0863298433869087,-0.0325252034325816,-0.0387470561176657,-0.0100001509446622,-0.0134354785658389,0.21623903359379,0.0555531365421267,0.0439078147948285,-0.11113233011165,0.231558007188772,0.296933448134211,0.175849908237944,0.0799728892532097,-0.0277096857559133,0.183725920293449
"KEGG_LINOLEIC_ACID_METABOLISM",0.179791621087587,0.148853560307115,0.13091365573798,0.0979625469332572,0.0452490744700524,0.0276535641205881,0.128894765744974,0.0133359682261076,-0.0289892344788028,0.0474909924269632,-0.0662862765155323,0.0680574788284445,0.332944494374729,-0.201395864432391,0.0320992837456938,0.109819396711289,0.212375414831425,0.157229572193025,0.17769850558351,0.122476309938697,0.123721462667795,0.223818331284274,0.123086230499444,0.222634329953094
"KEGG_LONG_TERM_DEPRESSION",0.0833061693385943,0.0199669522384343,0.096910784832857,0.098252668774006,0.0762656022211323,0.016133613607009,0.0584853517729177,0.0739026268166891,0.0379873573182376,0.0532373000947072,0.0166015970679349,0.0851476430593261,0.170777294280102,0.0328640013798141,-0.0360664139958071,0.110245065032174,0.0842911873033012,0.0635056587251698,0.127307214615318,0.0836436713100187,0.0868725727604511,0.103543303823682,-0.00562054050840105,0.0905131237150966
"KEGG_LONG_TERM_POTENTIATION",0.0827016518031747,0.0819366655376801,0.0726911698481122,0.0693551472591069,0.0589853684693787,0.0837375329445723,0.0810937004648811,0.115172118331944,0.0798152830537345,0.107313270961464,0.103388174267656,0.0772383216570372,0.0727411859763622,0.117585669862789,0.0231111669430378,0.0872625889993396,0.0327162465847811,0.0257456827285508,0.0198190192151669,0.0444599028928103,0.0476020065815381,0.0198938761366041,0.0597737330516292,0.0133133381554211
"KEGG_LYSINE_DEGRADATION",0.0313261308755138,0.00418158524524782,-0.0125595624011084,0.0341582580477499,0.0273123992908666,-0.0122012654712332,-0.00375333047541348,0.0304221707603721,0.0388796425690018,0.038794500822086,0.0236063626514063,0.0205396553055103,-0.0467381155102224,-0.00651998343713968,0.0611337462265079,-0.0121245343094125,0.0712873669419897,-0.0101894086347185,0.0558215200872471,0.111779942503289,0.0489275581556327,0.026305170410352,-0.017290173280879,0.069403863457434
"KEGG_LYSOSOME",0.0161807802292082,0.0209285651805441,0.0480929695731847,0.0195399890051792,-0.00057979699559331,-0.000625290784541125,0.0137028139462003,0.0116728068360155,0.0201139888790206,0.0214754699359729,0.0124389333432734,0.0393203103178082,0.0254752769851061,0.0345683380831099,0.023168541244998,0.0417207286713533,0.0262539227639667,0.0459810599265391,0.050396521434127,0.0256881680555665,0.0317628835376438,0.0251956392537635,0.0393222628177512,0.0227799679708592
"KEGG_MAPK_SIGNALING_PATHWAY",0.0865219693840149,0.0778298238145523,0.106218122955997,0.0953647997106836,0.0981236982617921,0.073725470450144,0.0860433702713502,0.106912625482272,0.0773354015670475,0.0644579181920526,0.0839852249702789,0.106123016310148,0.103391076790395,0.0807964972765895,0.0601261622921605,0.113245786847865,0.0908159508155468,0.0725326382630355,0.083762360272503,0.0819646952675875,0.10311336664761,0.0982423339725107,0.0730592305741037,0.0779713118045553
"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",0.033929795158834,-0.0677002609684349,-0.0644250863416035,0.00312214104432581,-0.00602563559997538,-0.0208074978633506,-0.0139643146636134,-0.0991720011116554,-0.0798720142090431,-0.0263151503191371,-0.0440595509044556,-0.0285563329211782,-0.0102330047344053,-0.076628214935802,0.0199836500188487,-0.0566658642680534,-0.0430361764195467,-0.0407517615338092,-0.0184799384191694,0.0239335133564418,0.0434250314471102,-0.00184096131738857,-0.00365759176896915,-0.0509462912180517
"KEGG_MELANOGENESIS",0.0781183592767589,0.0491443525874594,0.0880276472981186,0.0658700233807099,0.0513416400243703,0.0982839508079367,0.0715698238755376,0.117905774784159,0.0461546434211961,0.114407187146808,0.14445054421309,0.0760952184209353,0.0398783059934576,0.137703749994234,0.0406066311986792,0.0866534608853737,0.0621937808979379,0.0503229096326289,0.0279732920651603,0.0807210560290273,0.0520902067170799,0.0326144031972327,0.081468651031877,0.0135075366229172
"KEGG_MELANOMA",0.130521337878758,0.0665227955497411,0.0823534806500758,0.0740338208318619,0.0973789452759286,0.0705596932347764,0.05223730566399,0.148003771988601,0.104401004796513,0.102647865671343,0.0771054324314561,0.114325349470974,0.0876633720205311,0.0623535497159232,0.0285185463662316,0.09132082091142,0.050164949046889,0.0483099359404571,0.0592499122498346,0.0490667861568296,0.0852863811935471,0.0609756683147498,0.0629035799059501,0.0435973649954803
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.32810738056169,0.262318678902166,-0.0234929731245869,-0.126228427160676,-0.248618168266039,0.152874511835523,0.156838437924554,-0.10941926189345,-0.156917261875666,0.17160260024786,-0.0401844903911736,-0.207028091369704,0.104552765902017,-0.0740085048789036,0.308880391582775,-0.151570196521004,0.0165506577194649,0.214645929755604,-0.0977777686939681,-0.167929890412252,-0.0372389007568804,0.135674199209225,0.290161906200082,0.141965505082418
"KEGG_MISMATCH_REPAIR",0.0273982026748255,0.0500204527785374,0.0616638924347567,0.0531747464968222,0.115185282524778,0.0846693990428893,0.0638222556537343,0.0538857432099323,0.069634436337987,0.0478646518021473,0.0483887755585197,0.0649245884542589,0.0729409035993227,0.0681696163593266,0.0714840410700272,0.0525619697657236,0.0355420882692625,0.0589126416932451,0.0808221939001568,0.0359221639140247,0.0633922158023972,0.0973456486810493,0.10412287295862,0.0786371654401952
"KEGG_MTOR_SIGNALING_PATHWAY",0.10124441038855,0.0640850559339234,0.0626376047633489,0.0173514947325477,0.0507759218070032,0.0818599682205291,0.0598560490831199,0.108471028506362,0.0673615603080715,0.0859280214557625,0.0541584659355814,0.101746325656475,0.0810658048618946,0.0585732356505,0.0028878505834163,0.0444316219186858,0.0442513849710429,0.0625147327151018,0.0678421034848659,0.0394204217914727,0.083733518924071,0.0644759032353118,0.0737604193152183,0.0401265025251746
"KEGG_N_GLYCAN_BIOSYNTHESIS",0.0304123713725344,-0.0303342408456895,0.0234497316417757,0.0303962479505438,0.0227079720017439,0.00102546257799759,0.0128977750406606,0.0341805780605564,0.00775371461525802,0.0131328675259064,0.0189655216881645,0.0070951870197911,0.0261559262682536,-0.0253430577851189,0.00356227002980746,0.0147982301054065,0.0179554870874166,0.00666547833008186,0.0337606545735847,0.0428516867789656,0.0132188460280629,0.0264287122845716,0.0552006345027535,0.053447870799822
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",0.0889028032272417,0.0534423874371601,0.0506631559145879,0.0668126266715744,0.0577923376295404,0.0551893134215116,0.0457929598608509,0.0887156095378744,0.0740003350508449,0.0618676086782678,0.0467373421774983,0.0751826679406131,0.0639030033183124,0.0520474163641997,0.0252731376299502,0.0658370230062175,0.00677722935419396,0.031320599482884,0.0292007356910845,0.0105771754783345,0.0636064300636914,0.0397016488122239,0.0405725156527896,0.0111251555833207
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.0261276445539478,0.0333553845840319,0.0199627008145762,0.041917319224931,0.0200710954802641,0.00783653274351129,0.0160485379432098,0.0331053560115069,0.0297935729087875,0.0310880216168221,0.0209163049122238,0.0293963998123984,0.0385484025747364,0.0580111417108564,0.0469706981661677,0.0357452953595903,0.0240109919604104,0.0428356488590704,0.034131064436791,0.0256529774997325,0.018212255273419,0.0275726482698661,0.0407252055402976,0.0399659534836278
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.0823947923740406,0.0678538837625743,0.0686092410296726,0.0715866227275225,0.0633647526586153,0.0799770125974938,0.0832977072344374,0.126904258146772,0.0791329711012211,0.0837957315578436,0.0746362825225615,0.109544946157969,0.0729249850880197,0.0698965408777329,0.0380472676680392,0.056578547623139,0.066804847404289,0.0261483201149851,0.0305821411286976,0.0334147417233013,0.0836839973630439,0.0738023496480534,0.0498312257412787,0.0465033537443236
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.0970763661976461,0.121510613894765,0.10792599294354,0.117728359320958,0.0747883183108594,0.0409316610361919,0.118334331244238,0.0680545460608462,0.0875855803652899,0.108714727572343,0.0883986344179174,0.0795010491833847,0.0670208980990494,0.108089851024291,0.0689840501797611,0.117807948030335,0.0861018021861311,0.105735853726481,0.0964309852991001,0.0836467680848354,0.104717378136679,0.110674431545523,0.105006494814812,0.0628915781741765
"KEGG_NITROGEN_METABOLISM",0.0423489158074352,0.0467645773484055,0.13167243230535,0.0576332207666444,0.0956531410400777,0.143798164864815,0.0833558930662453,0.097969216993777,0.163886404986892,0.0657786703677093,0.149068353216236,0.139824999460948,0.118273749591223,0.0871863035561486,0.105123196907361,0.121365649965526,0.204752734497433,0.11472918630677,0.0894240717451966,0.134094168217387,0.11932682593659,0.079587220258449,0.102980503610514,0.0648000705056777
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.143371515698427,0.130643956715165,0.134680090633335,0.140250360935815,0.164440380493442,0.120144756658,0.164995215610874,0.153537808422532,0.116392793511359,0.106722872779081,0.156019735468053,0.135568419490441,0.0722681895223587,0.146319530873451,0.105133606609511,0.148329122285001,0.108821376679993,0.142265159892458,0.133177767389311,0.0948144483562342,0.0885625347014062,0.108136297342778,0.0915415026276802,0.100256782047714
"KEGG_NON_HOMOLOGOUS_END_JOINING",0.101482216236631,0.156874722578339,0.183634951874186,0.278694779395269,0.121537760062349,0.273037407968142,0.190615713147364,0.158321251232514,0.181424131375982,0.131605034648131,0.206849337964769,0.231358705990838,0.140124754404102,0.205768925065113,0.22681493739059,0.269091305775685,0.161187290186653,0.151173666814367,0.197402985383419,0.18619218877774,0.125762512579534,0.219996856051965,0.113087953192724,0.0947236994232753
"KEGG_NON_SMALL_CELL_LUNG_CANCER",0.0677485240014949,0.0067416504167242,0.0162864770313069,0.0172208675215065,0.0220269327662997,0.0426607427913968,0.00210382935403593,0.121836210945587,0.0621058597379775,0.0494365210908908,-0.0254247565784316,0.0822050211665551,0.105163668418558,0.0107421888897776,-0.0491327914736793,0.0047286287886765,-0.0328389443392332,0.00145362249823462,0.0150576411201298,-0.0316956944868546,0.049899293279151,-0.00767240836860949,-0.0512129513472614,-0.0347013399347538
"KEGG_NOTCH_SIGNALING_PATHWAY",0.0305118887626784,0.0197967492192689,0.0423964339011178,-0.0063767357307265,0.0181130247137602,0.0150880224500652,0.0119042177029474,0.0163537597143134,0.0427914634556953,-0.0147311939192465,0.00706474624250697,0.0351574271796076,-0.0188491082036612,0.0296361084606427,0.0133135835931316,0.00648071792003445,-0.0124580097344578,-0.00863496488247794,-0.00542488015496675,-0.00358793773540044,0.0495852470449369,-0.00723847029455544,-0.00482100033647061,-0.0138863780672314
"KEGG_NUCLEOTIDE_EXCISION_REPAIR",0.0761239766527581,0.116764092466913,0.116051613019247,0.0999611487571054,0.147532196128804,0.107557567266565,0.108683471570749,0.0805603359299682,0.0681500736031244,0.074950997029158,0.0809027614299702,0.0916855789214729,0.0482653086727458,0.0780916188632256,0.113003397300524,0.124298845629721,0.0827011646976493,0.0527191106892165,0.117100034406341,0.107918470767978,0.124803342541068,0.0985646208700192,0.13393718807974,0.117694491480267
"KEGG_O_GLYCAN_BIOSYNTHESIS",-0.0143907925016378,-0.0202900111738881,-0.0804392912307262,-0.0464517438062988,-0.0791539612533231,-0.0771161663184047,-0.0754013500522815,-0.055003131021134,-0.0258835675894631,-0.0488785345034191,-0.0528088632703426,-0.0680553229562495,-0.119770698372949,-0.110152631055192,-0.0508266665658352,-0.0426880514526534,-0.0957831797591216,0.0170436333582063,-0.0228743749288676,-0.105869251810642,-0.106487310053145,-0.0545156980925885,-0.01059885954375,-0.0470390088333957
