"cell_type","sample","ssgsea_score","group","cell_type_label","immunity_class"
"KEGG_AUTOIMMUNE_THYROID_DISEASE","S19",0.111532876121779,"Control","KEGG_AUTOIMMUNE_THYROID_DISEASE",NA
"KEGG_AUTOIMMUNE_THYROID_DISEASE","S20",0.140283027620862,"Control","KEGG_AUTOIMMUNE_THYROID_DISEASE",NA
"KEGG_AUTOIMMUNE_THYROID_DISEASE","S21",0.117037470750164,"Control","KEGG_AUTOIMMUNE_THYROID_DISEASE",NA
"KEGG_AUTOIMMUNE_THYROID_DISEASE","S22",0.16650529208915,"Control","KEGG_AUTOIMMUNE_THYROID_DISEASE",NA
"KEGG_AUTOIMMUNE_THYROID_DISEASE","S23",0.139335008133864,"Control","KEGG_AUTOIMMUNE_THYROID_DISEASE",NA
"KEGG_AUTOIMMUNE_THYROID_DISEASE","S24",0.113610307733165,"Control","KEGG_AUTOIMMUNE_THYROID_DISEASE",NA
"KEGG_AXON_GUIDANCE","S01",0.0862976137746589,"Case","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S02",0.0628364644034295,"Case","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S03",0.0380137340363338,"Case","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S04",0.0596192441741674,"Case","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S05",0.0729561809769015,"Case","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S06",0.0496426717054312,"Case","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S07",0.0421532378743629,"Case","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S08",0.0602161937557658,"Case","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S09",0.0492617604990736,"Case","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S10",0.0528149082153842,"Case","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S11",0.0424678857105272,"Case","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S12",0.0562977284717663,"Case","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S13",0.0533850048865356,"Control","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S14",0.0708781829303959,"Control","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S15",0.0381191249838681,"Control","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S16",0.068895810471599,"Control","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S17",0.0552587241762523,"Control","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S18",0.0675461023996736,"Control","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S19",0.0434241777693804,"Control","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S20",0.0497325612656217,"Control","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S21",0.0513574953289714,"Control","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S22",0.0642641778414841,"Control","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S23",0.0605892108568021,"Control","KEGG_AXON_GUIDANCE",NA
"KEGG_AXON_GUIDANCE","S24",0.0410333175424957,"Control","KEGG_AXON_GUIDANCE",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S01",0.0664493305776691,"Case","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S02",0.0396331039824792,"Case","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S03",0.0286240304321005,"Case","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S04",0.042956117800331,"Case","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S05",0.0350938041700164,"Case","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S06",0.0550151354343201,"Case","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S07",0.0361238906341338,"Case","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S08",0.104818558513234,"Case","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S09",0.0717597110143996,"Case","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S10",0.0456123593111854,"Case","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S11",0.0382779942986645,"Case","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S12",0.0521987278323028,"Case","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S13",0.072587521463673,"Control","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S14",0.0971349113283724,"Control","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S15",0.0111080508076084,"Control","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S16",0.0489180118892936,"Control","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S17",0.0398953583048051,"Control","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S18",0.0350337819577666,"Control","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S19",0.0234142378651478,"Control","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S20",0.0291766648044759,"Control","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S21",0.07590534819994,"Control","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S22",0.0295260902037978,"Control","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S23",0.0353026708240937,"Control","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","S24",0.037503242859402,"Control","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",NA
"KEGG_BASAL_CELL_CARCINOMA","S01",0.0459099609631405,"Case","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S02",0.0274045228286773,"Case","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S03",0.0679063490428649,"Case","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S04",0.0396971304684372,"Case","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S05",0.035506905213088,"Case","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S06",0.0560501429099588,"Case","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S07",0.0304562375444963,"Case","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S08",0.0833395418897424,"Case","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S09",0.069472946575018,"Case","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S10",0.0134442861869605,"Case","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S11",0.0430713521562154,"Case","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S12",0.0605039461837448,"Case","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S13",0.0193669779869286,"Control","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S14",0.0669498766659809,"Control","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S15",0.0487143085834962,"Control","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S16",0.0230628165897403,"Control","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S17",0.0602952555923997,"Control","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S18",0.0574592710490262,"Control","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S19",0.0561657749329137,"Control","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S20",0.033307096232604,"Control","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S21",0.058454594789823,"Control","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S22",0.0341414515850731,"Control","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S23",0.0506230155637791,"Control","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_CELL_CARCINOMA","S24",0.0314817362528864,"Control","KEGG_BASAL_CELL_CARCINOMA",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S01",0.0738427423737895,"Case","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S02",0.145946366039175,"Case","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S03",0.182354532206917,"Case","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S04",0.104345583614659,"Case","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S05",0.149934996650148,"Case","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S06",0.111004189484575,"Case","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S07",0.166616957644146,"Case","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S08",0.176720962138862,"Case","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S09",0.16911094208462,"Case","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S10",0.136118989135213,"Case","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S11",0.182941864047864,"Case","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S12",0.170858159719745,"Case","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S13",0.128235866932287,"Control","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S14",0.145681040617494,"Control","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S15",0.112146647006129,"Control","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S16",0.137785303042145,"Control","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S17",0.13192941941218,"Control","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S18",0.134540780210042,"Control","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S19",0.146302878237075,"Control","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S20",0.103481654177773,"Control","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S21",0.132922759050549,"Control","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S22",0.206572814996401,"Control","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S23",0.0957504836767646,"Control","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASAL_TRANSCRIPTION_FACTORS","S24",0.117346330169111,"Control","KEGG_BASAL_TRANSCRIPTION_FACTORS",NA
"KEGG_BASE_EXCISION_REPAIR","S01",0.0398391429555191,"Case","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S02",0.0625577081840651,"Case","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S03",0.0243436259742593,"Case","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S04",0.0732310248071703,"Case","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S05",0.0827165314647551,"Case","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S06",0.0432716100549859,"Case","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S07",0.0399686855191756,"Case","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S08",0.0785770338907231,"Case","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S09",0.0537538517846022,"Case","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S10",0.0274925850314784,"Case","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S11",0.0565266458931761,"Case","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S12",0.0879492034834237,"Case","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S13",0.0617136827355292,"Control","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S14",0.041640125735188,"Control","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S15",0.0948694348112295,"Control","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S16",0.0863980258801863,"Control","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S17",0.0375675891090762,"Control","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S18",0.0362654009209184,"Control","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S19",0.0834244375555956,"Control","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S20",0.0372110844565242,"Control","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S21",0.0336022889644511,"Control","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S22",0.0645656106206513,"Control","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S23",0.0441307460158975,"Control","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BASE_EXCISION_REPAIR","S24",0.0466749810702536,"Control","KEGG_BASE_EXCISION_REPAIR",NA
"KEGG_BETA_ALANINE_METABOLISM","S01",0.023517589135053,"Case","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S02",-0.0580777387549105,"Case","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S03",-0.0775893014529423,"Case","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S04",0.0380488655863922,"Case","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S05",0.0468461357921422,"Case","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S06",-0.0451639853182814,"Case","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S07",-0.05409125873513,"Case","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S08",0.112309080823397,"Case","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S09",-0.0352886058199155,"Case","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S10",0.0418575768065655,"Case","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S11",-0.0310581624698097,"Case","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S12",0.0212998802380761,"Case","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S13",-0.0516618714583861,"Control","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S14",0.00642445903165136,"Control","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S15",0.0838140467011466,"Control","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S16",0.016199591903664,"Control","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S17",0.0214010482295648,"Control","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S18",-0.0799000211708618,"Control","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S19",0.129875195906116,"Control","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S20",0.22368457887311,"Control","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S21",0.133297507615777,"Control","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S22",-0.00902401264408379,"Control","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S23",-0.0433744521986639,"Control","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BETA_ALANINE_METABOLISM","S24",0.168041936412191,"Control","KEGG_BETA_ALANINE_METABOLISM",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S01",0.0978116952891573,"Case","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S02",0.0728829687196311,"Case","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S03",0.104699262994266,"Case","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S04",0.0970314690242913,"Case","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S05",0.135454847476842,"Case","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S06",0.0299986986298482,"Case","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S07",-0.00194615879062986,"Case","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S08",0.107748985055385,"Case","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S09",0.10543787801982,"Case","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S10",0.137883823385565,"Case","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S11",0.140296592898986,"Case","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S12",0.142382238882847,"Case","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S13",0.120028962523817,"Control","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S14",0.192612411567462,"Control","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S15",0.0818041934574373,"Control","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S16",0.0820756180670039,"Control","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S17",0.124507094618186,"Control","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S18",0.0971519723212894,"Control","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S19",0.0785715733238021,"Control","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S20",0.109203490258081,"Control","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S21",0.169072451264487,"Control","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S22",0.0807822257932928,"Control","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S23",0.107629907736954,"Control","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","S24",0.136138288498767,"Control","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",NA
"KEGG_BLADDER_CANCER","S01",0.140816082028041,"Case","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S02",0.110943808713224,"Case","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S03",0.105092915065541,"Case","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S04",0.14431327059443,"Case","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S05",0.13746837411141,"Case","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S06",0.111166036779676,"Case","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S07",0.112979830733203,"Case","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S08",0.168075554163797,"Case","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S09",0.12439577508881,"Case","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S10",0.110534699270332,"Case","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S11",0.110399765658405,"Case","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S12",0.126187054833359,"Case","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S13",0.113284175778933,"Control","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S14",0.0831828996228846,"Control","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S15",0.0438300004857258,"Control","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S16",0.0683327294287977,"Control","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S17",0.0693073019657237,"Control","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S18",0.0845429851885864,"Control","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S19",0.0965272704409756,"Control","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S20",0.0553384645005459,"Control","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S21",0.0670971034666252,"Control","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S22",0.0392608783470377,"Control","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S23",0.0881371060400502,"Control","KEGG_BLADDER_CANCER",NA
"KEGG_BLADDER_CANCER","S24",0.0466815044422332,"Control","KEGG_BLADDER_CANCER",NA
"KEGG_BUTANOATE_METABOLISM","S01",0.0681885463434103,"Case","KEGG_BUTANOATE_METABOLISM",NA
"KEGG_BUTANOATE_METABOLISM","S02",0.0414743876149782,"Case","KEGG_BUTANOATE_METABOLISM",NA
"KEGG_BUTANOATE_METABOLISM","S03",0.0385367329091807,"Case","KEGG_BUTANOATE_METABOLISM",NA
"KEGG_BUTANOATE_METABOLISM","S04",0.0483236093107623,"Case","KEGG_BUTANOATE_METABOLISM",NA
