geneset,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,-0.239251137217695,0.334760147819188,0.197032684771039,-0.22231140841462,-0.217612954911159,-0.236133993242249,0.445791200027321,-0.296760592405546,0.178891903780538,0.139718569745469,-0.210335747065011,-0.29632594060833,-0.18404107893015,0.18045435708169,-0.0852935187639332,0.08457252868414,0.0255189573819355,0.0168397893391199,0.102563156774551,-0.0417384283922601,-0.0813772503149651,-0.11302385250474,0.383498509191574,-0.240608989010252
REACTOME_COLLAGEN_DEGRADATION,-0.042375762389316,0.182766148825979,0.129694565925743,-0.184102435391293,-0.112886832142485,-0.103023531620737,0.262656403339529,-0.104665627392408,0.0278010657529308,-0.0778308527934426,-0.0375758468112459,-0.101331717074183,-0.0715706269716063,0.0991832954810887,-0.186261592507403,0.142471618628688,-0.119217101125593,0.0482302927441657,0.306407323986092,0.0566024305714026,0.0292151711101991,-0.293303878149929,0.296771260016589,-0.205568600809721
REACTOME_COLLAGEN_FORMATION,-0.184116907665087,0.191871043415012,0.0590307007368618,-0.0942203130510398,-0.10586216393528,-0.237125593791727,0.26181519140198,-0.145720470557989,-0.104568413557244,0.0545476976189177,-0.164532369312791,-0.14183213905483,-0.0149803963663724,-0.0139201172518041,0.0917650508368768,0.038510784793321,0.0144373098243875,0.0966312907401408,0.108864529829278,0.126511408056094,-0.129113522720029,-0.139700196269704,0.377747574570308,-0.102326982679435
REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION,-0.364810715578795,-0.132184508444888,0.28676149305785,0.48908420216695,-0.243639643887193,-0.515474736969714,-0.370975540223047,0.0793125588850815,-0.0808352975286628,0.485710658490666,-0.509016611939044,-0.683684873270638,0.300486442666706,-0.38119970758876,-0.311876599207062,0.316851144331066,-0.0262521171062183,0.1022174660028,0.620688557776975,0.424207324049043,0.27563282292277,-0.698743491671541,0.299986295938612,0.5766420686637
REACTOME_COMPLEMENT_CASCADE,-0.242382189321487,-0.0112491136466005,0.153099535917794,0.381940696553792,-0.0608320728433847,-0.0246939701474822,-0.417326744906056,-0.0510090325877486,-0.0176384113957051,0.237527019576735,-0.250127093018382,-0.376592325950358,0.116914125845409,-0.26946728277687,-0.253534453565413,0.351856909755324,0.0458955611610385,0.206946094730889,0.302606758077247,0.191873696877818,-0.0175313553602685,-0.381268842440933,0.0169150143305147,0.301954419130132
REACTOME_COMPLEX_I_BIOGENESIS,-0.350575574211617,-0.417922401798054,-0.409050383102119,-0.500986098078542,-0.466746304663876,-0.268635761749781,-0.545276810256049,-0.42317440583299,-0.519580697650313,-0.289458431325217,-0.316808773127881,-0.429238295404691,0.497018508150788,0.303724218003694,0.425996239971298,0.438761121810624,0.367270780852447,0.422346121901268,0.352440962349321,0.374879790572262,0.375933319883597,0.361239732084626,0.468011469573011,0.374954957392172
REACTOME_COMPLEX_III_ASSEMBLY,-0.353971993986878,-0.402870559456996,-0.563957396420779,-0.0518309906307646,-0.426018334727071,-0.30074305657837,-0.253567995593112,-0.26215250804017,-0.0622641653839687,-0.43864571144909,-0.0203444149438084,-0.66125187368151,0.531836328969249,0.234747058326228,0.361713235035568,0.168858826159239,0.403128506065983,0.510564303644775,0.0294654489346853,0.393376326788645,0.252069770406736,0.498990803371071,0.280333222928287,0.269597314777965
REACTOME_COMPLEX_IV_ASSEMBLY,-0.51491899941365,-0.430348005368421,-0.210948822649929,-0.349246934141959,-0.391676899281639,-0.464678415428083,-0.30106146708545,-0.531182021630355,-0.418214976536204,-0.386658061098693,-0.339533143195328,-0.375247240757048,0.398494491523253,0.451029913596498,0.311921505780045,0.35233102913594,0.350708744351313,0.606747638501791,-0.0136302339234286,0.48389677014662,0.566689730940634,0.346811877222559,0.29604105370574,0.505535655631645
REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES,-0.00927022494380725,0.399597927835648,0.336515051857907,0.131589312754899,-0.473367457960071,0.0246447630271904,0.20863826611963,0.404949359491105,0.0294062367746792,0.101684196022707,-0.371213846495011,0.126743497330112,-0.459306097970315,-0.197797513581003,-0.202838222953931,-0.124618188245843,0.0987014717593441,-0.351652145447931,-0.160161629352731,-0.0783138542407003,-0.0141194900454038,-0.123682234669621,-0.0274665993371647,0.070474478769681
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,-0.0347024794411457,-0.00977110149494007,0.0658305365470224,0.20166012372456,-0.207436997523276,0.146661286492086,0.238537512449249,0.212311709682569,0.0282405801318824,0.0296332922125803,-0.0790983870124901,-0.00950573321142992,-0.0738312261880632,-0.0492624664379663,0.0244409014711986,-0.107067603822401,-0.032708778175497,-0.0728905861946281,-0.12636658331143,-0.0267262631221087,-0.0679902376829804,-0.0990897498178488,0.140308642682031,-0.0231695791699323
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,0.160507867736092,-0.127793099282435,-0.151232772385098,-0.227359496475223,0.132986438893595,-0.264767305735609,-0.110096812030453,0.127456263500245,-0.0159410392212118,0.11839473091373,-0.0598800610901218,0.127501972109196,-0.105019659233278,0.134343610017364,-0.180808257050756,0.209681044213246,0.0203289065047073,-0.103643950444039,0.0700508669734405,-0.0959510962133823,0.013806832236998,0.119679741135316,0.167044352851882,0.024077480342057
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER,0.129907204839913,0.234765993102199,0.0587537485156723,-0.223048672143461,-0.157332290818763,0.205701087530758,0.138168556395645,0.322763570511998,-0.141727284518485,0.314939656815732,-0.0825710938687868,-0.288645039234531,-0.244771097703318,0.233874784059419,-0.259773081002894,-0.113973410244627,-0.249073523680058,-0.200208242120596,-0.0668189406581213,0.0419602658350204,0.203392569202163,-0.0146264525001309,-0.134269483523135,-0.144270102984076
REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII,0.253314032342919,-0.206976331149537,-0.425256871063134,-0.603489508581454,0.238397677930801,0.270882328675325,0.199503662200778,0.0907104879782503,0.0771445538285029,0.0260131940756994,-0.111844512133744,-0.0695648591939104,0.282001938933236,0.359866234659743,-0.540979189867391,-0.202685103712859,-0.0933739403173147,-0.120169833588969,-0.0366064025284261,-0.185116206581613,0.589834417679936,0.187360121141702,-0.111247219169111,0.141497425743147
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS,0.238976777477495,-0.129283771148408,-0.377914007289549,-0.480082859049089,-0.0436336982725777,0.0970191436579608,0.130937625473661,0.193506746759637,0.299135390330943,-0.00260128946944874,-0.124674009872348,0.0403468306788317,0.242258654155739,0.183706046110225,-0.31806589430522,-0.376843165753608,-0.184916513175991,-0.184595213816718,-0.0458008803590149,0.153365636160362,0.539481072920501,0.198320002436335,-0.205068775139897,0.0227520990281234
REACTOME_CONSTITUTIVE_SIGNALING_BY_OVEREXPRESSED_ERBB2,-0.422197802507855,-0.313516027688045,-0.216662214987409,-0.464701245097327,0.309728385706415,-0.0394093165870495,-0.281212382529124,0.454353783243338,0.262673312900844,-0.310675574402037,-0.372306802483173,0.0845461095916036,0.214213182316698,0.487445895105753,-0.191891430663465,0.200370972908619,-0.163986383119307,0.241869558199079,-0.185275929210248,-0.0448514284587939,0.288655996986062,-0.287571137209231,-0.38678322634924,0.338622861881407
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE,0.480481086638197,0.37171368049059,0.482279061210134,0.456285665042226,0.633806904883961,0.526685709300653,0.442732538722865,0.343227162328244,0.366815257019516,0.488145225628539,0.365930553847445,0.289596309526774,-0.368021482180029,-0.360085162827715,-0.545063188098266,-0.50637966605501,-0.557110301653169,-0.455354707286554,-0.412484516922516,-0.393553367214446,-0.431216141078668,-0.434437588931457,-0.484142815539349,-0.557848681296132
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,-0.0661725621171437,0.0457687552083469,0.199832364848826,-0.178676482162021,-0.270296430337942,0.0136640894034106,0.0283525226277787,0.000586929918681423,-0.017674679450453,-0.0361385514875422,0.0236692266902652,-0.247539683063401,-0.196089293812434,0.0373656005603213,0.231134006418664,0.326334541175522,0.0487301194128302,-0.155492144071434,0.0936344662475626,0.0289964511546455,-0.00322000315975624,-0.036265634304724,0.22176521052172,-0.168131815013635
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,-0.0770311011384473,0.00159523026764705,0.173868134640749,0.0582751744765703,-0.0715767947341103,0.19092925279815,-0.109021575466884,0.0849026266737229,-0.220742594941893,-0.244861957053638,-0.108322388629846,-0.109390335900039,-0.0528888634734845,-0.080498709387315,0.305148930630089,0.148974713103337,0.257451194124532,0.1309985685646,0.148464641795418,-0.111014544345174,-0.0207727686272604,-0.164195672283387,-0.038709718324636,-0.100432819712089
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,-0.053139458034295,0.0513443384964827,0.017737466654429,0.16911635370262,0.0665869471670112,-0.091270476198942,-0.145420650323938,0.0606216752359002,0.0190783808230624,-0.224824127566112,-0.0618884277316986,-0.124622287717088,0.0379961348641175,-0.0588888334364245,0.177754297595696,-0.0270584015980332,0.121048141071549,0.0862173577035689,0.115893679229829,0.299223786346951,-0.0207463028706297,-0.322672765251271,-0.0535356878484256,0.0283574434788798
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,-0.12051290335401,-0.379201336370371,-0.0396865276400448,0.0706164264915739,-0.22340892347513,-0.0196519234305702,0.136867702949978,0.176864019092171,-0.436063966348352,0.0336331552067788,0.207916031254917,-0.0478895901091969,0.0603380198844059,0.170750359213233,0.221952450540879,0.125147877555879,0.291185354152244,0.0297844175738369,0.106624354886219,0.164679125058038,-0.0515899060262354,-0.1982431185541,0.137780223712387,-0.217803618450334
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,-0.194971304182234,-0.125029002905777,-0.107838314270754,0.249902949902485,0.0380010105328683,-0.0364178642781015,-0.0794973459923415,0.078387005771701,-0.313245451021803,0.0804391955062674,0.291842945566023,-0.169528270244315,-0.200591974349136,0.168757333090798,0.246216117101535,0.026529265452896,0.215467010862988,0.0658506514755504,-0.0961085971811146,0.258442125170268,-0.099696623848228,-0.290436868883312,0.104146761203076,-0.0315030662873059
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,-0.00830251740561949,0.20496386232528,-0.200151239770966,0.15076705722478,-0.0570135394572395,-0.175023661176794,-0.222193303914675,0.122898587934987,0.0923691571010364,0.248873377620326,-0.246675993536713,-0.176648496946125,0.0716860578645446,-0.178047371049209,0.0425615437576678,0.250722620533291,0.0758554683007563,-0.312882855516198,0.0629002750993966,0.176254268933559,-0.109849336302546,-0.287506274972663,0.206378058382599,0.24702403654355
REACTOME_CREATINE_METABOLISM,0.270956688659407,-0.140045544077293,0.12357975248621,0.506198505007319,0.300307947044983,0.152729001476331,0.517487626061522,-0.30776279136475,-0.0416752297557556,0.0492391853055367,-0.0844433123252447,0.0607561299673873,0.045183936160803,-0.186125490827881,-0.292238149229089,-0.539004681975864,0.107065074252735,-0.291993901570358,0.436644135992949,0.235750789764122,0.124106278661639,-0.0963261052940264,-0.353855658714184,-0.653249052227499
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,-0.198912073275731,0.0537834283507128,-0.031060691546948,0.199210615640215,0.103450842761809,0.0843971480993461,-0.33138261039168,-0.191981437685272,-0.129589834465481,0.132734588875298,-0.0505375803617351,-0.0567015745308959,-0.0579445627072039,-0.264904624539054,-0.172263663186606,0.382173986518056,0.124139929457448,0.204873053519107,0.138493736125019,0.0637263472419125,-0.0109216101645896,-0.307345912140709,0.0422271892987611,0.199719930574865
REACTOME_CREB_PHOSPHORYLATION,-0.00567564303828036,-0.528046420809533,0.186209395000604,-0.422098048471675,-0.297575039369669,-0.0470082253169244,-0.403001720558461,0.126828763930182,0.0190602357718326,0.393496745804765,0.309956177064694,-0.20749518213204,0.144380984594933,0.1511380896526,-0.215836583571207,0.187362221884804,0.151213131329242,-0.0769001892862787,0.221426520390239,0.0264102619519418,0.0365772574153745,-0.471383920050173,0.349265826466821,0.343556813398546
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,0.219295102120664,-0.188445562101336,0.0987244079665166,-0.203831563963265,-0.108263776547649,0.309840409205088,0.184610094275323,0.405267101948704,0.193431227986034,0.241875936894313,0.252224837294168,0.0319734816576739,-0.0484208643239699,-0.0600748617792828,-0.291313860489345,0.118333958170062,0.121118493059139,-0.340131535370671,-0.375549231944846,-0.149534380534452,0.025403514454979,-0.398793313809005,-0.108471644081851,0.0342454319355225
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE,-0.274364767147733,-0.129780516341514,-0.0507028282955264,-0.430890020666823,-0.12280115073648,0.40587208271473,0.395448545144466,0.0297328384590456,-0.130477777291602,0.543601617504817,0.45747744978598,-0.0967431302260897,-0.294129352519592,0.129586299910334,-0.228707682364711,0.0914448263720738,-0.187722560792824,-0.232786997903856,-0.208926896625812,0.507264565288818,-0.123491711096901,-0.33076110855383,0.354897331569005,-0.402566168265161
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE,-0.187179864872544,-0.554850823862909,0.175567636683898,-0.084152763915523,0.225834666020803,0.414831098182362,0.276753071648135,-0.0289043981117335,-0.271551740976605,0.52854676448928,-0.133170654477564,0.338411073238565,-0.24524853428892,-0.198257256653059,-0.049055867555593,-0.131884057971014,0.0947014460310187,-0.500493919827648,0.179829137293606,0.107708526339329,-0.172921070046017,0.330065965164016,-0.0816897559529599,-0.302089329688999
REACTOME_CREB3_FACTORS_ACTIVATE_GENES,-0.473492523602997,-0.764578051430641,0.0873816030643267,0.270312688639382,-0.429076351782374,0.343768362078946,0.334858505279366,0.512231848583378,-0.88120246287577,0.706199575363956,0.799654381271956,-0.219897815752535,-0.544971628636967,0.679721798442931,0.441777296277005,0.20596402269709,0.0119021441617179,-0.435714301985068,-0.571409304765842,0.598092478570566,-0.198116624411445,-0.642658656055403,0.73982856452976,-0.606640368343137
REACTOME_CRISTAE_FORMATION,-0.377113181780777,-0.315277850547777,-0.564386439688256,-0.073867518641051,-0.168709877733085,-0.294324526262651,-0.434061908219715,-0.494550210818869,-0.425969301447704,-0.325232320906115,-0.495706969741834,-0.40518111349916,0.121242972613308,0.252850830778899,0.374098265903305,0.368466739384901,0.222518367791515,0.270756959534069,0.467524047103759,0.26595141588536,0.606936426796471,0.345719945732951,0.515164733028147,0.327021376431037
REACTOME_CRMPS_IN_SEMA3A_SIGNALING,0.385554207553801,0.0355074393015538,0.10167576879942,-0.12409363911435,-0.288879154708361,-0.123869392799694,-0.162490220813983,-0.0509973898882931,-0.178720860744758,-0.07514403424023,-0.247312624263777,0.256088823730483,-0.19625990112524,0.355598708752931,0.183920208850153,-0.107395621346134,-0.318759194332396,-0.241520524373288,0.110850000834666,0.392130204876214,0.292823797268197,0.310461903819201,0.0328654222499188,-0.0588798509578226
REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES,-0.29208107875977,-0.0940560853402296,-0.147988649107729,0.0185484598629585,-0.323784320953085,-0.184772433105671,0.55371080880909,-0.282493392226775,0.0728891935413675,0.0125106592758064,0.478815563738685,0.528899712974108,-0.175682032605612,0.169090738571549,0.379585829623102,0.290356698278228,-0.140881554649821,0.0404489694905084,-0.596788268371682,-0.215203588182008,-0.183876830726046,-0.125243012771617,0.053017991242335,0.488222125846443
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,0.03728592930143,0.192232992916963,0.0198748462405891,-0.0714738232391372,-0.0519046164602188,0.0504531834025718,0.0193101976168509,-0.24626241533871,0.0410158759474482,0.127667881488243,0.0703568739998278,0.11161534911098,-0.0800884800596699,0.174631845382111,0.0579981699960731,0.0877951188980332,-0.17181316121541,-0.163004901969997,0.0269849234696941,0.170684532052616,-0.171142800923124,-0.00259583421695098,-0.245688617051255,0.0344155643823663
REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS,-0.424735772763982,0.0109446276745638,0.0808503347746448,-0.208061571600907,0.105354253592657,-0.000813453824837329,0.0950687154286654,-0.502845161989907,0.230783244756552,0.387443073740093,-0.159037847034543,-0.46748263414091,0.420820158101694,-0.0867144100249252,0.245584082384892,0.240919543602103,0.195524448696253,-0.499739633332917,0.200163981659848,-0.311448926429662,-0.0854218145704494,-0.0449380055162201,0.528423598713945,0.16365184467716
REACTOME_CS_DS_DEGRADATION,-0.278628431452751,0.0622919202163141,-0.0830791877141095,-0.215829623200965,-0.209799778336331,-0.29575738952236,0.293604905192798,0.0496710420126603,0.202148446297092,0.0217705001967279,-0.221461136252187,-0.0376899237226797,0.1998303784977,0.322926210482998,0.140909283477875,-0.0518525178353863,-0.38275729794519,0.236630562179056,0.109821333456774,0.120322445392062,0.0288949491499971,0.139713355396367,-0.0835340198818206,0.32154877199493
REACTOME_CS_GAG_BIOSYNTHESIS,-0.032533521260853,-0.119956295614206,-0.25057746435376,-0.15856595217448,-0.17104421492162,0.0839206892910726,0.00863415140664614,-0.104762468584009,0.0284190522820058,0.0971672503753992,-0.467147596552415,-0.141988199158338,0.327144588837994,0.2692341463714,-0.266785471927216,0.0992682418868846,0.32547640636203,0.203782356842386,0.211701688234953,0.324648615726843,-0.246908144361173,-0.234383630688534,-0.0412216797155217,-0.124003013925406
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,0.272006769976667,0.281014372042576,0.41098134677682,0.497319600919023,0.339660130038629,-0.133362525526936,0.357377999360231,0.499392831594414,0.180369552536652,0.412993364099836,0.227053372113236,0.397166507142018,-0.265825022378448,-0.524191321986605,-0.329407198664259,-0.21029136860084,-0.429619819019506,-0.494775967085203,-0.386954379692181,-0.329819018550934,-0.29705399200542,-0.309706730660082,-0.282991128931529,-0.107515704912743
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,0.301580401602646,0.330036183163787,0.268400345468977,0.0919031349069536,0.166091768091187,0.0504932408792392,0.226438437407571,0.23192199221259,0.31391726043443,0.32514941894706,0.087696121665323,0.273755947334244,-0.204382554546896,-0.021490325284047,-0.200006215405521,-0.21446798764574,-0.41551549967007,-0.297363711492677,-0.252439514544553,-0.0630607474398715,-0.240886130235902,-0.187109704815211,-0.25986684150793,-0.11288925188241
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1,0.385536359042893,0.370926667968578,0.35713093139159,0.312905379010974,0.283250582026783,0.167399344317345,0.477148695782379,0.49603019124385,0.43256854213825,0.43204528131865,0.160422378748354,0.276254990775469,-0.304907190222232,-0.328158776749909,-0.28971244774681,-0.394340776848745,-0.508671457587883,-0.318751722366877,-0.414843365489758,-0.434958248762472,-0.415394356852716,-0.302599536102347,-0.356402098881267,-0.164698282192597
REACTOME_CYP2E1_REACTIONS,0.75113821752682,0.522257062165356,-0.483055505786597,-0.62968225202368,-0.518880780424462,0.195742843981813,0.555939758742679,-0.245248343161096,-0.278053434319448,-0.150644862388248,-0.453597757538365,-0.599643584360686,0.0891423741200965,-0.533669423484574,0.588316971229917,-0.268086364927032,-0.149200065148955,0.485137875359347,-0.332752726613727,-0.250249984891098,-0.365031358218351,0.50786619549898,0.730865489509993,0.436908498720603
REACTOME_CYTOCHROME_C_MEDIATED_APOPTOTIC_RESPONSE,0.496814713970955,-0.0953173380574706,-0.546426409183975,-0.112558399812916,-0.29708637878691,-0.348604677991113,0.192703693920052,0.214080666204882,0.392524211821629,0.187808748608022,0.241065203681614,-0.0166277257277223,-0.233503028868037,0.338917958947872,-0.141105194824246,0.104628321939067,-0.19054213322002,0.120250566167139,0.30439715695769,-0.268485194869207,0.108589277886998,-0.451810432460071,0.218738085523602,-0.0979961516416477
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,0.2950204540719,0.205507614751555,-0.120794309323231,-0.312471490596187,-0.355291358879507,-0.0807959707715541,0.401794660340486,-0.212489412824546,-0.190025936291049,0.0767761050534474,-0.155184469934248,-0.209720050760361,0.209019245502375,-0.108107228404503,0.404688925301726,-0.197930250896948,-0.00841811852117919,0.219445464588012,-0.268951539089158,-0.139895801449638,-0.303855011630288,0.131548591530434,0.476399735153658,0.0592430041639752
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,0.0776510013633762,0.0674128353020775,0.0790394818824351,0.0727301477157442,0.157447657050043,0.0894898228955152,0.0632840760065644,0.112872840830746,0.0567245800194061,0.0912319502176593,0.0591576068348404,0.185733017463024,-0.0716018452758527,-0.0789883849952069,-0.0669227123917935,-0.0923906815055618,-0.0947465217529156,-0.0652121668955118,-0.125511235823399,-0.128678421920725,-0.144371900931805,-0.139931344010064,-0.0806685766560931,-0.0767539254857656
REACTOME_CYTOPROTECTION_BY_HMOX1,-0.39251930382797,-0.233173554687166,0.0437982186300468,-0.116525556705778,-0.163875206654997,-0.343690174728896,-0.162959979997977,-0.257315523684835,-0.120262621733186,-0.27760709826517,-0.313710561716463,-0.269982143296837,0.131450091229502,0.27139470924972,0.202874163331712,0.327612525738669,0.125633531320802,0.284092070759754,0.276661048741715,0.240733552611665,0.159612497669269,0.294046112478046,0.0121726429375965,0.318468606649095
REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY,-0.250229913044337,0.45492266130583,0.0179558534843318,-0.468918650343737,-0.618919529795216,0.257776810741359,0.110875666513412,0.293992071278529,-0.0943317292086177,0.411225752356836,-0.137188069602413,0.376965897453585,-0.501646433130843,-0.407377259523132,-0.13266537904394,-0.404064996606559,-0.100338252673027,-0.110212457749879,0.654367295030443,0.194747813165239,-0.741396892206139,0.539759829993312,0.733507027999535,-0.572822513174357
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,-0.0672914805940433,-0.0271497460336701,0.180369935433171,-0.0258352335851403,-0.133343706471113,-0.109227878030089,0.0677597791466623,-0.0014658294272713,0.0648211881909817,0.00674373441978887,0.0744027494791003,0.0321840208240863,0.064380537129521,-0.110728351266147,0.190382939956536,0.0596048303144133,-0.0700826195388191,0.0531583406494129,-0.0979122683297602,-0.139503791084762,0.00716249377579714,-0.0528253857612967,0.0726505915221892,0.000299843130684319
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,-0.109347034182061,0.3181289739753,-0.287966699711472,-0.331608510471863,-0.305664055221119,0.347937751029974,-0.330065937009587,-0.505029575734119,0.393622127206667,0.152596220781901,-0.36625022804483,0.120579718041615,0.0367880674409312,-0.249317909946435,0.151773143406086,0.388914009011799,-0.191706514450028,0.233000964009255,0.461088810844073,0.0580019605082294,0.293950574489088,0.20630433191778,-0.274009827219548,-0.253803995684034
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,-0.359762425319622,0.35359875900376,-0.104900181488203,-0.476919060926665,-0.527207182307455,0.32179064761447,0.20965331939308,-0.481101458484508,0.128723213244583,0.400777338027245,0.708862792122152,0.381683481978941,0.24549331030611,-0.0833635813672111,0.774642391849226,0.508329462422607,0.0002268104172376,-0.723053448949256,0.627260982687769,-0.583749639115383,0.248884177668898,0.421675848827192,-0.805553856629191,-0.61074086601608
REACTOME_DAG_AND_IP3_SIGNALING,-0.0579746157632673,-0.199780245062087,0.209018354798313,-0.1119134845825,-0.243742027945684,0.432800797244707,0.322251589518529,0.112893252530534,-0.102793847909387,0.280386946604197,0.195468596846145,0.30647875791662,-0.182631433543014,0.178825817186909,-0.189170017144085,-0.208608369653647,-0.141683600206094,-0.254841850463523,-0.121923415912436,0.17481922178602,-0.144319530774161,-0.138263969418392,0.00980754830973962,-0.331519959415167
REACTOME_DAG1_CORE_M2_GLYCOSYLATIONS,0.217958001448226,0.573924400033136,-0.65725319816558,-0.641081342022689,-0.0131263195601973,0.407628861815591,-0.493186385412185,-0.684543732878273,-0.204313938464597,-0.441829592083032,0.536108465204911,0.235860968159473,-0.0975431726025288,0.139045592921281,-0.00114972629347587,0.513275404296404,-0.455225681873039,0.505551532705769,0.838040067583876,0.10065170166546,-0.606160528267333,0.441957626520093,-0.704089762125202,0.37608476908333
REACTOME_DAG1_GLYCOSYLATIONS,-0.0785852245292129,0.259082051171858,-0.642201834862385,-0.313188081797615,0.0100847478664275,0.460384493084614,-0.07796781813199,-0.466424352092249,-0.402002567394095,0.346354308636158,-0.586674818732854,0.245524285532998,-0.255693865662606,0.573529468990154,-0.108984998837174,0.537542250120715,0.0396250994249006,-0.215534683443633,0.668836161157777,-0.579542792167075,-0.051719434043663,-0.0284198584653406,0.201665967272571,-0.0175036214389184
REACTOME_DAP12_INTERACTIONS,0.179233405110575,-0.126777945299516,-0.0556167484065669,-0.264698495416892,0.076776477633695,0.11613625208554,0.0937579577989898,0.170144504338793,0.331893387247868,0.0109071097472846,-0.257595079183645,0.122124901121564,0.183705073811207,-0.0824048467525199,-0.0499369304919318,-0.101155780602743,-0.329037214321849,-0.221327104325152,-0.0649978422968146,-0.133442441617231,0.164922260144103,-0.0076295533609145,0.0837482763498416,0.116722811641184
REACTOME_DAP12_SIGNALING,0.257824364762251,-0.277568505770598,-0.0931180818068074,-0.373204161444001,0.153484352110053,0.0247632017121421,-0.150720209138107,0.135367047218364,0.39175092696314,-0.00914458735778562,-0.204898135492931,0.320938722006694,0.213451146600046,0.193080903797388,-0.147271876831702,-0.0736018449837679,-0.267707746487772,-0.263413283584075,-0.192282567435914,-0.0959625862695241,0.17689800052231,-0.10921442949004,0.0551066805544568,0.0749567443799105
REACTOME_DARPP_32_EVENTS,-0.0946257256934911,0.0567131009751085,0.0428344672276665,-0.00529269929104892,-0.0474750593094598,0.200189736664565,0.063686424013099,-0.151408126942793,0.356239094206096,-0.04288343065625,0.124898740024075,0.0249557442376175,-0.152690077020388,-0.34390404524541,0.0577551405116205,0.353609271500167,-0.0609337637092859,0.0269876015275118,-0.41281646959811,0.127368312877434,0.000597948076772964,-0.320572921318387,0.196381763140701,-0.0780910082676742
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING,-0.264283809884565,0.478007095559755,-0.2501283613668,-0.0228258146076657,0.326351288443155,-0.468907774950001,0.20166293115079,0.380190610977593,-0.312484086577231,-0.0680269839958695,-0.597475168403186,-0.260858370196936,-0.0179741608774019,0.262340332881205,-0.145922716836283,-0.00367032188098176,0.154943186335133,0.0417393509187267,-0.217170477273327,0.521508171739835,-0.396107975096625,0.242566579107461,0.092792097162571,0.204189902882968
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,0.0916881528138052,0.0673235580836365,0.138777760284539,-0.0318617549338424,0.0335719461026684,0.0202767463426041,0.153407069758281,-0.0252817254666584,-0.038005335507928,0.0952436866564425,0.0171677212240927,0.116574605214279,-0.112923779214369,-0.230671178566719,-0.0462774783673791,0.0424697528545342,-0.0939197616669504,-0.0520942498846311,-0.00107153912820329,0.0306767208096343,-0.0569455567730989,0.171484593731394,-0.0579857635440933,-0.153612912136244
