"","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24"
"KEGG_FOLATE_BIOSYNTHESIS",0.106438327487926,0.292212174568118,-0.307840606774503,0.12469850647706,0.191549812303781,0.198959347026921,0.403739763475975,-0.316444578391532,0.386772210514375,0.00963707106341302,-0.0958671542753435,-0.200509923069395,-0.408713335585088,-0.428337368151522,0.437508892702457,0.263589016307704,-0.452054006270507,0.339228230471322,-0.2258828787384,-0.144906982470514,-0.12888115947472,0.0499659731337766,0.0944252131802948,-0.179720994726882
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",-0.0167938206780755,0.682907699807096,0.616395471573845,0.292543152898905,-0.743370177357909,-0.599930473899599,0.570652767960818,-0.804053583604929,0.0212824968334951,0.604696420549988,-0.127548384403534,-0.468725283587872,0.470882846810474,-0.321740069126078,-0.33990542723881,0.742212802539826,0.669672827055495,0.2517100304439,-0.106262460085987,-0.435011345227844,-0.0414124628753773,-0.56955396436507,-0.593604559427071,0.0689188831662148
"KEGG_GALACTOSE_METABOLISM",-0.309446868771745,0.184276028250346,0.265818877415075,0.415678665502176,-0.472999752567812,-0.402646141114451,0.467456143662242,-0.15499490698008,-0.485533998177771,0.0176249460952876,-0.422703530525209,-0.0495558956236956,0.17761538959316,-0.289895815937069,0.304945840729332,0.417702584936022,0.00400623889027768,0.0832990965310624,0.254221834640839,-0.0363179051088182,0.454948893625187,-0.23568205381452,-0.0151328346754301,-0.0408290091824139
"KEGG_GAP_JUNCTION",0.168799363449741,-0.0365887415329957,-0.091440287104549,0.0501389541069383,-0.162614285523338,0.0693859462236648,0.129216063796128,0.120184183622144,-0.100518782016227,0.0909970971037704,0.23034382817518,-0.00650556707441879,-0.0296345043723244,0.207726875690038,-0.0584132236768008,0.212958297671695,-0.171946142620912,0.141796032698704,-0.0493048836448308,-0.0336377548111841,-0.0462685057729417,-0.266889199537169,-0.136244535131391,-0.192328882944873
"KEGG_GLIOMA",0.22588036872512,-0.0378730472984905,0.047885622960064,-0.0752846378966424,0.116414921497621,0.142222721604754,-0.0657227632445505,0.372717204132609,0.278495873579663,0.333917071692393,-0.007734440958371,0.243722442939818,0.10481831959079,0.0484574688841691,-0.389237424081209,-0.0737882075715164,-0.232631743890652,-0.249968258208876,-0.160617658386373,-0.314293230982808,-0.049950848841521,-0.0471080625219527,-0.243418918260565,-0.153797959608014
"KEGG_GLUTATHIONE_METABOLISM",0.571747330278779,-0.0398091295929855,0.0665047702449338,-0.482197895856088,-0.667944395701022,0.493351713981823,0.250470725395059,-0.608654695394393,-0.420862040195509,0.595979149699708,0.492551228932304,-0.347216226157787,0.0184452706380903,0.610261679420213,0.532833153634979,-0.530529293013338,0.108788030966952,0.429409815035496,-0.637864602400713,-0.730567729694483,0.33512363886106,0.360538457452544,0.510961198683323,-0.486353074081008
"KEGG_GLYCEROLIPID_METABOLISM",0.0794939328575395,-0.701863185015559,-0.575086922611801,0.621192663860727,-0.216722027484385,0.648268509513059,-0.489104902392603,0.517210414926152,0.183838265130055,-0.573622701442442,-0.034600040769866,-0.430838721829855,-0.466785388225537,-0.144988806584223,0.638051538119747,0.337530522939025,-0.152155359442669,-0.707019726445406,0.650459519274241,-0.350879390671353,0.689176368891838,0.519007959587494,-0.0859287623400611,-0.237754816718312
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",-0.0676458912350027,-0.396108090589151,-0.201323045470168,0.132538943976506,0.13730178785723,0.0794686665683,-0.245483355040104,0.287498122850593,-0.137357880872678,-0.360583998818472,-0.301233799377531,-0.0705374514822901,0.404746668683638,-0.345959836884247,-0.152400093985532,0.283540371332969,0.290344432433933,-0.261370409107504,0.458044195810535,-0.166834394350323,0.417669492676814,0.41346912165388,-0.276031654672443,0.0241664626862455
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",-0.0849176953392157,-0.271329233943916,0.131645876226232,0.433459336280195,0.495302160975801,0.00145331234104398,0.324117814284816,0.045126441993944,0.558299416646729,0.341952137457748,-0.735314556647809,-0.594141712734766,-0.650225586753719,-0.218698845202159,-0.592202547173761,-0.739526259831949,0.383781042781903,-0.544713746016964,0.612447981592382,0.709964623560815,0.729696467221308,-0.459239370342558,-0.471182800396948,0.483805353642519
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.391119745695067,0.343414063100257,-0.13539174192652,0.0935557406037898,-0.106934605491034,-0.281834003362034,0.15298252657388,-0.456230987524887,-0.352069182063147,0.152368862662952,0.0663823241837804,-0.49719927671475,-0.123205500485803,-0.388006352800764,0.359154092826054,-0.118145737932508,0.343273002114075,-0.369549292893728,0.0968386477224245,0.309365859955528,0.298241321168777,0.022726877441309,0.0315143335568554,0.391389049616226
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",-0.0631686891949434,-0.381743607498748,-0.133185997535648,-0.0251004416983044,0.0600688139588573,-0.0615440101178469,0.224109658916097,-0.072093006237424,-0.339604519068461,0.00610218255315381,-0.35214816475779,0.141818060399308,0.282012628722421,-0.00906225026340768,-0.12994257349061,0.165033391718442,0.277372199006729,0.39496596483201,0.0941252741265254,0.384829685466935,-0.154023074679921,-0.0455186760643809,-0.00790868766679553,-0.316619042697709
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",-0.0836809120019341,-0.180181941768795,-0.101280313679057,-0.0750500485450469,-0.0673532469766269,-0.109059419310102,0.0430255187303775,0.0854447456819064,-0.307745178992615,-0.171945773027789,-0.0218982298520252,0.164414256602496,0.228061981505619,-0.309114037563478,0.09761632071447,-0.214020228093503,0.081082358973763,0.227345514345994,0.0930522628092794,0.37545785472614,-0.100936642638589,-0.0307038858627087,0.388096034640795,0.016886226954998
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",0.435785893960754,-0.226580586409998,-0.260186705186187,0.139427314889782,0.500383366255535,0.164639613094981,-0.1906016664332,0.0761096562868081,-0.437696385861042,-0.348756347872301,-0.373119084387865,0.0966580425345394,-0.230860526961779,0.0192186901075915,0.327718178150667,0.219845976925478,0.0725294734546167,-0.341527090778518,-0.0334807296983752,-0.0015246027584489,0.14265121529126,-0.35810994703511,0.499156538116156,-0.0335788673017859
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",-0.233154602039213,-0.268590733461538,0.0366642016860079,-0.341314437688441,0.15287220598398,-0.346712526464232,0.167298162064127,0.211791582861826,-0.149191232347397,0.0104691387951899,-4.65382076846876e-05,0.315339978585157,0.179336279048695,0.218711902001972,0.428541757337521,-0.00624745035495822,-0.218082530906733,0.254339772513617,-0.0370799546108271,-0.194006015601439,0.139474627343374,-0.0279813588676911,-0.236351939080262,-0.0843824349699489
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",-0.0226514871361223,-0.158250521419868,0.201963925007383,-0.35395954204719,0.368407341564221,-0.210945110888283,0.176993135676318,-0.118881467920672,-0.407809093722915,0.262617815702249,0.11798192834464,0.00782778022873576,0.226772393091779,-0.0178144374220198,-0.290147332471341,0.111601245538731,-0.332651565026299,0.488285280478958,0.191991498857001,-0.117623064288117,0.166561458998718,-0.200700510830493,0.232361576615721,-0.0055602562552883
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",-0.359495791468197,0.00834959511432609,-0.103881175347787,-0.193302005928217,0.303039498992071,0.190032853574802,0.00388391577540287,0.00593051551596566,-0.325659833882695,-0.248132219799622,-0.232623260090756,0.0321152546689936,-0.0898625426862153,-0.329431295651681,-0.0151962189067195,0.181700504173909,-0.19945701751852,-0.157446225120049,0.124598069957244,-0.0317342405490592,0.178496808821419,-0.138645003043299,0.534486475258477,0.204858593183466
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",-0.122050439223494,0.136113197499107,-0.0467688410868768,0.0701692331495529,0.213617612405343,0.250128045376488,-0.275815023979103,-0.135103882378221,-0.301267460000484,-0.296688278010435,0.028261066134952,-0.191684850758512,0.178247537827795,0.182919091606465,0.11189728044539,0.140425653623328,-0.0911622927457143,0.28301957060127,0.198589831498233,-0.313019913467855,0.21091301990723,-0.113194790499664,0.21227650265007,0.109839976523134
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",-0.21980892731668,-0.295450870717982,-0.183409979777025,0.207588147267305,0.150319716717321,-0.121977678076755,0.041980039359872,0.150710516231928,0.0103535245205745,-0.0605379985955545,0.0723188818596739,0.00364781323521773,-0.275786200491839,0.0870144232799065,0.0583956482420055,-0.145607390054018,-0.123030622628194,0.234835283568837,0.213898934265778,0.0963319749871182,-0.348417395321429,-0.157188567279383,0.215499806280818,0.406291036468556
"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",0.23383954399003,0.0103031324971566,0.286423636212851,0.00725387265067934,0.328262944404677,-0.257347477467288,-0.384349966375399,-0.19652393023893,-0.012066472227722,-0.0697739694656744,0.140750497015925,-0.169865086674564,-0.0317792513880251,-0.135021105471163,0.182644012462659,0.210502021162035,0.176854113544173,-0.23859680687314,0.228532226749894,0.416150516972581,-0.231222084140676,-0.227502688110712,0.00775464843696677,0.136332551178104
"KEGG_GNRH_SIGNALING_PATHWAY",0.0914063719978228,-0.105843137035414,0.0147586351031392,-0.0195386622819403,-0.0457022216193709,-0.0903904874091137,0.0759287921606904,0.252767173713451,-0.0948481764076609,-0.0961919130501611,0.0256636909502502,0.111111929278394,0.214536016543934,-0.128541876441271,-0.394497464008547,0.0662049576493437,0.029295347830636,-0.0164113248090795,0.143149270878204,0.155989653251727,0.138853714216267,0.0853912653072059,-0.159066346008262,-0.197228851894801
"KEGG_GRAFT_VERSUS_HOST_DISEASE",0.180880001914891,-0.0678117960331013,0.117676416729127,0.248338560667182,0.211117801467073,0.247782690128915,0.27358811234949,0.270216674614762,0.347986689481202,-0.0543588880985493,0.407816891358691,0.27418654517477,-0.319833269013604,-0.348989899383598,-0.13272632020496,-0.195045725797526,-0.467100599965404,-0.15158617387507,0.0361799588086288,-0.196663633524029,-0.18647441026127,-0.0273465809659549,-0.187344511436971,-0.207408150861335
"KEGG_HEDGEHOG_SIGNALING_PATHWAY",-0.0709311042011956,-0.0622216466968346,-0.00558046839669391,-0.21514966307665,0.00848402344785504,0.0357372927991648,-0.0827733131157497,0.22219899430709,0.0961047237557842,-0.111876022723497,0.13297072972265,-0.145123283194441,-0.139422508846837,0.18816227007154,-0.00586894637272939,0.0337424320313287,0.0123511580861208,0.0753628743918247,0.0032795519122939,-0.0988120391937036,-0.0804235447819933,0.00291382148108435,0.159700495233983,-0.0467524710921611
"KEGG_HEMATOPOIETIC_CELL_LINEAGE",0.00341717788132007,0.0179132318778776,0.306772841864687,-0.0561850899523442,-0.0631425374067717,-0.00344858382766566,0.193514895356488,0.165913585069785,0.255769182544141,0.0127014530169238,0.182295702476578,0.097729006841341,-0.0576739487453173,-0.0692670391207147,0.0303748812563478,0.0896465619160825,-0.194608663522354,-0.0346778873187056,-0.120214241768104,-0.240087599124467,0.0214644776659321,-0.218071269056308,-0.0898237740925882,-0.129049670838331
"KEGG_HISTIDINE_METABOLISM",0.305744991441016,0.0129874984996501,-0.200468194055137,0.252410838074077,0.0672427859991125,0.0439719474037644,-0.18482401577264,0.25898186437204,-0.34107973491053,-0.141624538258194,-0.199513307480112,-0.247613874876587,-0.455386858758736,-0.177671429782824,0.331132031882634,-0.13274364317396,-0.164726130876413,-0.0144725686380173,0.236925765323918,0.16072718231952,0.248110147949835,-0.000861565253280322,-0.00162307916525709,0.1602325657608
"KEGG_HOMOLOGOUS_RECOMBINATION",0.104092438625936,0.185742555855333,-0.0931695018711818,-0.23124444631822,0.200107418916246,0.0864447139901485,-0.17128403317203,-0.310786745638752,-0.0872531994234697,-0.157839563854887,0.285942423797904,0.402295607831583,-0.165775247666842,0.0295399515738499,0.0328197874830509,0.0534675746951335,-0.0649157178985379,-0.161827646457995,0.15050209206477,0.0821884589495289,-0.332109308456573,-0.00656148132872764,-0.0246693837376399,0.136543073482256
"KEGG_HUNTINGTONS_DISEASE",-0.265772977353131,-0.30163018313276,-0.226707457506102,-0.200997209381524,-0.317306933638908,-0.26866697960957,-0.272107758352278,-0.161194268249852,-0.336290041385394,-0.0782585686715241,-0.184909611402716,-0.179960595733391,0.301424861363812,0.342399472828221,0.18446764347662,0.233156075939408,0.118649703264332,0.28490771969147,0.0559684760853901,0.353984803398819,0.291885011577079,0.189961915625264,0.276734778123995,0.255940688362255
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",-0.191750875758948,-0.0691366342858946,-0.0255989860622131,-0.0965480991678019,0.108519135112451,0.138297582854341,-0.157485894279978,-0.0940960721956795,0.0979013436324598,-0.0724455004464521,0.173999649694658,0.220791973970722,0.0199352377049797,0.0331089791331655,0.00344299733494483,-0.178934371348236,-0.234354047534204,0.135973685355665,-0.0181422963983949,0.114761191374441,-0.0778892240362137,0.201920461872916,-0.00964021759632511,0.00968053025797574
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.777629341753704,-0.261364555541599,-0.452216573821919,-0.778460477244728,-0.200001095234325,0.401426298912931,-0.449517421552344,0.682712808746701,0.598726099485844,0.253268836110936,-0.625547602113877,0.0633864042697474,0.723463703712224,-0.265632490638322,-0.778912162288628,-0.14305645833003,-0.512446411909892,-0.490649130705621,0.468136180549206,0.119761280531684,0.873886378910135,-0.0958313148266001,-0.323885409012151,-0.459252426097643
"KEGG_INSULIN_SIGNALING_PATHWAY",0.0328552466427304,0.00678940442853257,-0.106328900732553,-0.137563464775592,0.0287279803900033,-0.144927559400022,-0.0307757440862354,-0.0812055326433939,0.0510479891182997,0.0773335963820678,0.0554687387674181,0.107518272785263,0.0216395224487977,-0.0478511177200151,-0.0240432026515555,0.0957548174287482,-0.0131788015532373,-0.0867669496973868,-0.105091430213753,0.0890579285074657,0.05431535619016,0.0215634876040642,0.10038208248197,-0.119872102684329
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",0.0816246222201145,0.0830107929073632,0.125167048395052,0.217104571187021,-0.00670429946565382,-0.0761182065004397,0.206768456187123,-0.101972767956363,0.107088756417233,-0.0264308283152712,0.130420666637361,0.264347813038043,-0.244931570157275,-0.117394592779162,-0.275824539073734,0.0794577974339729,-0.330187490720546,0.058072026244976,-0.119162559470939,-0.269275796226723,-0.038741595468961,0.0857961430162924,0.142516401570745,0.100751833114374
"KEGG_JAK_STAT_SIGNALING_PATHWAY",0.0780281832409748,0.0965875045560673,0.0701989664272624,-0.0157295406154981,0.216170038247641,0.0107299007527795,0.0242992692273078,-0.0194529090742462,-0.0661413661067002,0.103198493326209,-0.0667808188806451,0.182890094446648,-0.0507246208253711,0.0296869867521876,-0.0324698869200091,-0.0157963748084769,-0.138085462389514,-0.0567655357224736,-0.139443175856608,-0.130018464336543,0.0763154603112421,-0.14686256809469,-0.0067355379295112,-0.119919527486599
"KEGG_LEISHMANIA_INFECTION",0.175172895444581,0.209921495577467,0.211537920442603,0.0781802810490731,0.182523634935589,0.247842899970082,0.142507916133818,0.167087304385957,-0.0486233461252076,0.0483957778169977,0.301732634934199,0.294474435195137,-0.220333073343375,-0.200210550511687,-0.02326126115766,-0.133522564562589,-0.326298206300785,-0.0121016352201978,-0.0493854954641966,-0.265738012437715,-0.306187914289082,-0.15002300022793,-0.149367728265592,-0.0943971371690472
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.107920678003882,-0.0295761756689841,-0.188992010959084,-0.123702217879037,-0.0503399448772293,0.033222830150219,-0.101592864966932,0.129265304373826,0.0237677185161649,-0.00777155877952698,-0.0211007475004243,0.141172233249835,0.0452169661388312,0.0847607042831211,-0.186189083300135,-0.0312091024241102,0.0119903748182777,0.000360287378169177,0.0833667745979812,-0.143701160944843,0.154007657322009,0.0587392791270494,0.00366239881949054,-0.0405180718327263
"KEGG_LIMONENE_AND_PINENE_DEGRADATION",0.175911174860847,-0.458485660672376,-0.575282956744925,-0.0863140799238014,0.557690625454891,-0.388662374844718,-0.387521772118676,0.0263348634935974,-0.38547318277321,0.315607554522303,-0.403422236797828,-0.256357825623602,-0.565308441850149,-0.237293820548428,0.512506051832199,0.384359197114668,-0.191573620142681,-0.674484887377233,0.531532199238449,0.689538535878231,0.529431420069615,0.285097575045896,0.017332710777001,0.445274857929606
"KEGG_LINOLEIC_ACID_METABOLISM",0.339563551264747,0.150797347266275,0.235217238210501,-0.251111625624232,-0.343071325587692,-0.387468183736883,-0.0116894193058998,-0.340898403433647,-0.432256024275548,-0.278256915535044,-0.525314005881926,-0.152041196141051,0.679335753610578,-0.650288160400963,-0.162291051904077,-0.0164048320400136,0.465574040192341,0.231163893915282,0.407074030790407,0.0471939937106366,0.134911418411291,0.409725445549044,0.167162853484975,0.329202111958056
"KEGG_LONG_TERM_DEPRESSION",0.199932943229649,-0.169039043550615,0.102744659561351,0.0730281592529982,-0.0536299665218422,-0.345138223384203,-0.0774765417667022,0.087169001292123,-0.0302976597832035,0.08686174420311,-0.2240559390932,0.13274646211646,0.351754688359675,-0.102128237235532,-0.322404605196567,0.212065991414581,-0.0875695056940145,-0.136983905804405,0.231725428594854,0.0611710178218576,-0.00776765003730664,0.160575040613623,-0.339298233793897,0.144052513811224
"KEGG_LONG_TERM_POTENTIATION",0.188158528135769,0.0381590303480987,0.0450807510667194,0.0580851184091403,-0.134067738874146,0.105883988099257,0.0720348324363006,0.245199825351929,0.112973822020311,0.234944697108427,0.0584484123986896,0.121266634914915,0.0798495504428517,0.168860636108836,-0.301812951091569,0.0780289734618925,-0.203072190645016,-0.2132479164504,-0.229435104606031,-0.126623917357174,-0.0550121969968031,-0.226405579843742,-0.0756221764143765,-0.250507810192195
"KEGG_LYSINE_DEGRADATION",0.0936312213055196,-0.0915334801784945,-0.249938007835935,-0.0119039759673108,-0.0253139975641967,-0.223515326072946,-0.0775440821953379,0.126873051518849,0.235382690146496,0.141177710208478,0.0959514624759503,0.0332772407363082,-0.431714513332738,-0.101848836489587,0.021229197368033,-0.0775828849250427,0.327249606755875,-0.283901223937511,0.166731431566711,0.266263466571749,0.0267136764470708,0.0150236661401294,-0.189160588033853,0.258217109738305
"KEGG_LYSOSOME",-0.169112003000721,-0.0768187160297485,0.114880921778916,-0.0536449830390598,-0.10206240437174,-0.032988621247605,-0.0912524465811898,-0.0795159201503398,-0.0834991246965099,-0.0855911923372802,-0.103362982239432,0.126909636633083,-0.0694754113339784,0.0685349054221223,0.0284593678285532,0.114990284522905,0.11760619212983,0.134722790670623,0.0129248293943246,0.0126310512624415,0.0765528513144644,-0.0756841545526611,0.169738375847295,0.0767771129494177
"KEGG_MAPK_SIGNALING_PATHWAY",0.0395273815648429,-0.0607588985751191,0.108931126542117,0.0236640430537462,0.0840860681392879,-0.0888198012981399,-0.0688532765513152,0.0996920579026742,-0.0312866072687468,-0.0811777656754043,0.00196250840384674,0.054942886055521,0.1107784077635,0.0279128160020843,-0.143360244776028,0.053977140396317,-0.0546318623158925,-0.0696001948166162,0.0106575846726476,-0.0543511839509884,0.0827094603861913,0.104597652068633,-0.0806656635578762,-0.0363973628343721
"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",0.30864077611369,-0.224490574554902,-0.142980861700878,0.216628328459839,-0.0163634535398505,0.194682288971353,0.344714019558608,-0.30326573798655,-0.18440899063272,-0.0638275251968075,-0.180639269908242,-0.0810520059290143,0.0658862410565184,-0.293264710025724,-0.0580260277851965,-0.179227754807222,-0.0406148090612904,-0.0164114252212991,-0.149675526870312,0.278336073053503,0.404019641667689,0.137730964535613,-0.0101730479069861,-0.0403147594539358
"KEGG_MELANOGENESIS",0.038323382316016,-0.0127900053525879,0.125323098775306,0.0425903607164503,-0.184363384951118,0.116905312215048,-0.056491205326441,0.22844052775351,-0.0983974751641929,0.183369340992147,0.231691031452161,0.111513654484369,-0.12803745457066,0.232722250749582,-0.231553713690092,0.0153263301563464,-0.00137261421905305,-0.0578341637690649,-0.186841710776968,0.0683272499408472,-0.0341302222557297,-0.0852620032344516,-0.0250019936205873,-0.26372530827614
"KEGG_MELANOMA",0.28116936555443,-0.128621277916036,0.0848574154042924,-0.0889250836165236,0.154191742095747,-0.126356190663315,-0.159077606596322,0.26482304308753,0.0877874292376158,0.233157593449655,-0.0275076769220165,0.210277751385529,-0.0471436728092792,0.073101823493094,-0.298701669963248,0.140101040844017,-0.0989466339875719,-0.190454851845249,-0.0273674480921787,-0.127519591877949,-0.0253379924364023,-0.0689271713987252,-0.156361128541839,-0.18849220846205
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.699763115955432,0.551011652857267,-0.201587938987988,-0.4731488855428,-0.656835565676364,0.427298428828304,0.426286915557015,-0.405271147436365,-0.526696021342176,0.419963755260312,-0.229523468483735,-0.566496579634882,0.203529738843686,-0.440451495704755,0.69287131032182,-0.470359794370537,-0.178361464387274,0.471782341605366,-0.40836766945149,-0.55666810547907,-0.27378586458285,0.367413282155531,0.648244411829598,0.354827116687027
"KEGG_MISMATCH_REPAIR",-0.251608585988268,-0.0866959722577064,-0.033810154040202,-0.202948683480277,0.346857104513251,0.131286914293214,-0.0570791983454787,-0.171435056054702,-0.032193426574773,0.148691030365186,0.0417954176083549,0.0589874544585528,0.204617649427858,0.0185856908111486,0.0762705588642428,0.0748286433987241,-0.0693397278648643,-0.0898473502844611,0.0506649864452375,-0.116135710064621,-0.0382237174017852,0.141162791350765,0.0543526854317063,0.151902542389706
"KEGG_MTOR_SIGNALING_PATHWAY",0.138040939267156,0.012130047404135,0.00151418376512782,-0.20630683883828,-0.126124507739474,0.106479511045575,-0.0517663769935301,0.00874310060799882,0.00981100411400049,0.211048650099413,-0.146849135372836,0.27316211127552,0.164562644984037,0.0450492707766708,-0.363729270545516,-0.0859075774566476,-0.0963583033584214,0.0649743893162238,0.109999622349739,-0.252639407785921,0.0690515241963579,0.00590333811043808,0.227108677563966,-0.125742928835351
"KEGG_N_GLYCAN_BIOSYNTHESIS",0.126152862917831,-0.289221181301013,0.0956309945446021,0.144872722122144,-0.0929447059202418,-0.12218388073144,-0.0715601860349071,0.164642203242215,-0.0554771540749842,-0.105960542157229,-0.0610039076098929,0.0304471603870144,0.0399261260510038,-0.246209450049546,-0.123568731320703,-0.0427316740319772,-0.106294778453685,-0.0335375114597275,0.101648171951768,0.0772281044575095,-0.0627751622240227,0.0714703123282427,0.254259363312044,0.326844880553444
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",0.164925656095925,0.0378814691928301,-0.0691083065592381,0.0321014891859858,0.104431867102088,-0.0358145319580906,0.00792675568473655,0.0722740992524007,0.165690167328525,0.126106155584493,-0.0279639612832527,0.218435867901598,0.0246547907619015,0.05969429931328,-0.209307502266394,0.097395124665122,-0.244908439839848,-0.088927706311294,-0.0504088557424095,-0.277153375330713,0.00044744107242603,-0.030258066991355,0.00240558955066661,-0.186032321307692
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.00465608063203576,-0.0212412893511223,-0.0259711273268424,0.0733764236567563,-0.0376657606902266,-0.134283607209776,-0.103846314051452,0.067105107781155,0.00895655529577796,0.00323650643431167,-0.0814113986356069,0.0522139780917926,0.0260312614819509,0.0961274038829774,0.172267729743563,0.037615080127964,-0.165248017103785,0.127520396981382,-0.0288821294320575,-0.000296229921643631,-0.0525453789838523,-0.0189941092227468,0.054650890389619,0.0373589813917378
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.0155686387160273,-0.0241692069363124,0.0146912383939926,0.0301935724462561,-0.0108642337478101,0.0485035998269528,0.105944171595868,0.310481904852343,0.097582336193371,0.0916360864531605,0.021893712047,0.105628129561978,0.000656181003512862,-0.029557572028563,-0.209997652472375,-0.154760702166944,-0.0133189640553091,-0.253635522332594,-0.0977028935519267,-0.146956615651542,0.102395770773663,0.0573822456046,-0.0363993365016685,-0.0937985939133815
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.198313219042456,0.289426730415695,-0.0125218801982044,0.278023483284865,-0.0662493721839069,-0.246274360134919,0.196106997202206,-0.0761556268978524,0.000321702949021646,-0.0342616978074363,0.0717163515995606,-0.316461087043459,0.0115475079301131,-0.239583531460552,-0.0648870063241672,0.0932775053718969,-0.0385725014387251,0.090130809064527,0.00491522387289847,-0.1391595171507,0.189663042339927,-0.0872174920707369,0.138559142345336,-0.280156847458082
"KEGG_NITROGEN_METABOLISM",-0.327209123902141,-0.412974717207339,0.186362811417258,-0.252541675231386,0.0254822658381509,0.109043008034114,-0.116426125869633,0.246977416926445,0.423380261615325,-0.124945566053417,0.238878506731892,0.150036599661838,-0.0847832632575388,-0.183740835193057,0.100576216463098,-0.213266000480204,0.419035986318265,-0.0176444749636534,-0.0208687056337737,0.24799932829212,0.160727105637783,-0.35467731015828,-0.0775037067391904,-0.154975555547042
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.0337328092569266,0.0391254188168715,0.0117225011189798,0.0622689847091668,0.22886873845669,-0.0549844915052427,0.168200604799621,0.191352808680592,-0.0262242156093809,-0.179780773479843,0.140010507469857,0.0636274199874768,-0.25029939406996,0.0692228807049259,-0.00561814065774188,0.106648792519735,-0.104999228370509,0.0346900875426174,0.1659129936436,-0.247727959373629,-0.206399979786913,-0.125904414564185,-0.178263247492139,-0.0262302215456978
"KEGG_NON_HOMOLOGOUS_END_JOINING",-0.402133292074932,0.109215659642857,-0.055027421463015,0.532498047868101,-0.459096141682539,0.581080441552216,0.0467212298281334,-0.20208451265721,0.130876132930514,-0.0735868845705475,0.206855923684708,0.206995640680415,-0.1026937564664,0.206046563156139,0.119276219678221,0.441721302063329,-0.0573692747508923,-0.349766343138895,-0.0235857740458046,-0.0156302195017215,-0.345260238526175,-0.0368949725634655,-0.391551689689466,-0.321331161599975
"KEGG_NON_SMALL_CELL_LUNG_CANCER",0.208759559183309,-0.137641021489121,-0.0567663427316628,-0.082356151461352,0.0561671379552592,0.169846594160181,-0.0980934231255342,0.342023189177552,0.200552172845929,0.214569506685938,-0.291092309522818,0.231701476053502,0.304260660785962,0.0726390996106204,-0.389300054857637,0.000987348960885703,-0.270392555553958,-0.0163218016864897,0.0274467317942821,-0.240161064964803,0.133430278901493,-0.184222052008497,-0.263105372597073,-0.282365888509321
"KEGG_NOTCH_SIGNALING_PATHWAY",0.166699702277834,0.024840370421439,0.119901563377113,-0.216735814486899,-0.0581724952551119,0.0489539962725204,0.199379186157329,0.118437188058789,0.192997996888928,-0.0381970368573829,-0.0299975082175827,0.169535313504179,-0.196421937135832,0.166738818567529,-0.0320094226401568,-0.0969535293570342,-0.0257381893570542,-0.0590475755306558,-0.0769911796826153,-0.275630756705966,0.143535456653772,0.0125314651781288,-0.0831356092264927,-0.0592238661905323
"KEGG_NUCLEOTIDE_EXCISION_REPAIR",-0.151226027468367,0.0608128001444066,0.161138650225853,-0.0594908158480006,0.17199581826283,0.157818259068819,0.0954522250723628,-0.282862989825178,-0.254936594874763,-0.0486799253765087,0.0298292702885667,0.0708972781065302,-0.188109075622101,-0.0380887450712492,0.146189000365403,0.136685582824433,-0.161195468505489,-0.34512350998455,0.172938214454584,0.125514773947275,0.0804807347990592,0.0594835969519085,0.0665507900801972,0.145566960584878
