"ID","setSize","enrichmentScore","NES","pvalue","p.adjust","core_enrichment"
"KEGG_GLYCEROLIPID_METABOLISM",49,-0.506196623983912,-1.8566683940568,0.00071747511322314,0.00256635328960585,"AGPAT4/DGKD/ALDH1B1/DGKG/ALDH7A1/AGPAT1/GPAT3/DGAT1/MBOAT1/DGKI/GLA/GPAT2/DGAT2/GK2/AGPAT3/LIPG/DGKZ/PLPP1/GPAM/TKFC/AKR1A1/PLPP2/CEL/AWAT2/DGKA/LCLAT1"
"KEGG_MELANOGENESIS",101,0.447472094893691,1.71726437870035,0.000715846978134638,0.00256635328960585,"CAMK2A/CAMK2G/CAMK2B/MAPK1/EP300/RAF1/TYR/MAPK3/CREBBP/CAMK2D/TCF7/ADCY1/CALML6/WNT7B/WNT11/MC1R/FZD10/GSK3B/ADCY2/TCF7L1/WNT2/GNAI3/PRKACG/WNT3A/EDNRB/HRAS/PLCB1/FZD6"
"KEGG_MELANOMA",71,0.486066089918875,1.75525868926696,0.000957104436089046,0.00335889481344458,"E2F2/MAPK1/CDK4/E2F1/E2F3/RAF1/MAPK3/MDM2/RB1/CDK6/CDKN2A/CDKN1A/TP53/IGF1R/PDGFRB"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",44,-0.511753405842767,-1.82494665731249,0.00119732717519236,0.00412412693677368,"ALDH6A1/MCCC2/ALDH9A1/ACAT2/ACAT1/ACAD8/HIBADH/ALDH2/DBT/ALDH1B1/HMGCS1/ALDH7A1/BCAT2/ACAA1/HMGCS2/MCCC1/BCAT1/HADH/ABAT/PCCA/PCCB/EHHADH/HIBCH/ECHS1/HADHA/MCEE/AUH/MMUT"
"KEGG_THYROID_CANCER",29,0.609375310813849,1.83275137864367,0.00131325793312272,0.00444119955565138,"MYC/MAPK1/MAPK3/TCF7/PAX8/TP53/TFG/CCND1/TCF7L1/RXRG/PPARG/HRAS"
"KEGG_NON_SMALL_CELL_LUNG_CANCER",54,0.513217137232568,1.75208178130265,0.00249212098378618,0.00827740183900411,"E2F2/MAPK1/CDK4/E2F1/E2F3/RAF1/MAPK3/RB1/CDK6"
"KEGG_STARCH_AND_SUCROSE_METABOLISM",52,-0.456748070365088,-1.6996214903361,0.00282947881258313,0.00923303612527127,"UGT2B11/UGT2B15/UGT2B17/AGL/UGT1A3/UGT1A6/HK3/PYGL/GYS2/G6PC2/PYGB/UGT1A10/UGT1A1/UGT2A3/UGT2B28/HK2/ENPP1/PGM2/GAA/GPI/PGM1/UGT2A1/UGT1A4/UGT2B4/UXS1/UGP2/GYS1/UGDH/GCK"
"KEGG_ARACHIDONIC_ACID_METABOLISM",58,-0.44323276682038,-1.69305675858055,0.0031663368981456,0.01015411488026,"CYP2U1/PLA2G2C/TBXAS1/PLA2G3/CYP2C9/GPX4/GPX7/PLA2G2F/GPX2/LTC4S/CBR3/PLA2G4E/PLA2G12A/PLA2G1B/PLA2G6/GGT1/PLA2G2E/PLA2G10/PLA2G4A/JMJD7-PLA2G4B/ALOX5/PLA2G2D/PLA2G2A/CYP2B6/PLA2G5"
"KEGG_CITRATE_CYCLE_TCA_CYCLE",32,-0.525156847291421,-1.76037255427156,0.00368953240716663,0.0116314072497118,"SUCLG1/SDHA/CS/SUCLG2/SUCLA2/SUCLG2P2/SDHB/SDHCP5/SDHC/SDHD"
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",108,0.405665638268501,1.5635347157377,0.00379372489068349,0.0117605471611188,"CD3G/MAPK1/CDK4/CD3E/CD3D/RAF1/PTPN6/IFNG/MAPK3/ZAP70/MAPK13/PPP3CC/RHOA/BCL10/CD8A/LCK/PPP3CA/GSK3B/CSF2/IL4/MAP3K7"
"KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",25,-0.557503407245544,-1.7483744064767,0.00451128509271684,0.0137330021715395,"UGT2B7/UGT2B10/ALDH9A1/UGT1A7/ALDH2/UGT2B11/UGT2B15/UGT2B17/ALDH1B1/UGT1A3/UGT1A6/ALDH7A1/UGT1A10/UGT1A1/UGT2A3/UGT2B28/UGT2A1/UGT1A4/UGT2B4/UGDH"
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",139,0.377721080329338,1.52680238737234,0.00457766739051316,0.0137330021715395,"HLA-DQA2/HLA-DPA1/HLA-DRB4/FCGR1A/HLA-DRA/TRIM21/HLA-DRB5/HLA-DQA1/HLA-DRB1/IFNG/HLA-DPB1/HLA-DRB3/HLA-DQB1/H3C6/H3C2/H2AC7/H2AB1/H3C1/H3C3/H2AC8/H3C8/H2AC16"
"KEGG_ERBB_SIGNALING_PATHWAY",87,0.437706553122984,1.643732568081,0.00475157640516185,0.0140284636723826,"CAMK2A/CAMK2G/CAMK2B/MYC/MAPK1/CDKN1B/ABL1/RAF1/MAPK3/CAMK2D/RPS6KB1/CDKN1A"
"KEGG_LYSOSOME",121,-0.343437658682753,-1.48022026131211,0.00538267898055236,0.0156434107872303,"DNASE2/LAMP3/AP4E1/AP3B1/GAA/CTSB/ATP6V1H/AP3D1/ENTPD4/CTSZ/HEXA/SLC11A1/NAPSA/AP4S1/ATP6V0D1/AP1M1/HEXB/TCIRG1/ATP6V0A4/ATP6V0C/ATP6V0A1/ATP6AP1/ATP6V0A2/ACP5/ATP6V0B/ATP6V0D2"
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",72,-0.39547532373321,-1.59822690342364,0.00758001080312817,0.0216904924520283,"GSTZ1/UGT2B11/UGT2B15/CYP2C19/UGT2B17/FMO1/ADH1B/UGT1A3/UGT1A6/CYP3A5/ADH5/CYP2C9/UGT1A10/UGT1A1/UGT2A3/CYP3A7/UGT2B28/GSTK1/ADH6/CYP2A13/GSTM5/CYP1A2/UGT2A1/UGT1A4/UGT2B4/ADH1C/CYP2A6/CYP2A7/CYP3A43/ADH7/ADH4/ADH1A/CYP2B6"
"KEGG_BETA_ALANINE_METABOLISM",22,-0.555240527721048,-1.69957532912589,0.00846246430896993,0.0238487630525516,"GAD1/ABAT/SMS/MLYCD/EHHADH/HIBCH/ECHS1/HADHA"
"KEGG_RENAL_CELL_CARCINOMA",70,0.435436809219376,1.56065142723575,0.0105065236132908,0.0291673640607775,"MAPK1/EP300/RBX1/RAF1/TGFB3/TGFB2/MAPK3/CREBBP/PTPN11"
"KEGG_DNA_REPLICATION",36,0.500783333055328,1.59401049588595,0.0124274612833108,0.0339927617455267,"MCM7/MCM6/MCM3/MCM5/MCM4/MCM2/PCNA/LIG1"
"KEGG_LIMONENE_AND_PINENE_DEGRADATION",10,-0.636064870230277,-1.54706278225987,0.0287461844293669,0.0774897145487282,"ALDH9A1/ALDH2/ALDH1B1/ALDH7A1/NAA80/EHHADH/ECHS1/HADHA"
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",70,-0.364359154518688,-1.47105206014016,0.0293230909254588,0.0779156416019333,"GSTZ1/UGT2B11/UGT2B15/CYP2C19/UGT2B17/ADH1B/UGT1A3/UGT1A6/CYP3A5/ADH5/CYP2C9/UGT1A10/UGT1A1/UGT2A3/CYP3A7/UGT2B28/GSTK1/ADH6/CYP1A1/GSTM5/CYP1A2/UGT2A1/UGT1A4/UGT2B4/ADH1C/CYP3A43/ADH7/ADH4/ADH1A/CYP2B6"
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",51,-0.377601480978273,-1.39828724349315,0.0384433326171828,0.10071070234924,"UGT2B11/UGT2B15/UGT2B17/UGT1A3/UGT1A6/GMPS/CDA/CYP3A5/ITPA/UGT1A10/UGT1A1/UGT2A3/CYP3A7/UGT2B28/CYP2A13/TYMP/NAT2/TPMT/UGT2A1/UGT1A4/UGT2B4/CYP2A6/CYP2A7/CYP3A43/HPRT1"
"KEGG_GALACTOSE_METABOLISM",26,-0.465766071473392,-1.47528909328357,0.0414150301295658,0.106988827834712,"HK1/LALBA/GLB1/GALT/GALE/HK3/G6PC2/GLA/PFKL/GALK1/HK2/PGM2/GAA/PGM1/GALK2/UGP2/GCK"
"KEGG_ACUTE_MYELOID_LEUKEMIA",57,0.40849715740621,1.41992157212007,0.0424143556280587,0.108069454066013,"MYC/MAPK1/RAF1/PML/CCNA1/MAPK3/TCF7/RUNX1/RPS6KB1"
"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",38,0.460031774260033,1.48855811637192,0.0487394957983193,0.122507381330911,"VAMP4/STX8/VAMP3/BNIP1/STX1B/GOSR2/STX18/SNAP29/VAMP2/VAMP5/STX11/STX1A/STX10/BET1L/STX16/VAMP1/STX17/STX19/VTI1A/STX7/GOSR1/STX12/STX4"
"KEGG_GNRH_SIGNALING_PATHWAY",101,0.352716840588074,1.35362198675994,0.0573065902578797,0.142120343839542,"CAMK2A/CAMK2G/CAMK2B/MAPK1/RAF1/PRKCD/MAPK3/CAMK2D/MAPK13/ITPR3/ADCY1/CALML6/MAP3K2"
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",41,-0.392628856059811,-1.3888217509264,0.0609756097560976,0.149229781771502,"MMAB/UGT2B11/UGT2B15/UGT2B17/UGT1A3/UGT1A6/ALAD/UGT1A10/UGT1A1/UGT2A3/UGT2B28/UGT2A1/BLVRB/UROD/UGT1A4/UGT2B4/COX10/COX15"
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS",62,-0.358364202317954,-1.39142955755925,0.0632408711052126,0.152763662669734,"ALDH9A1/FBP1/ALDOA/G6PC1/PDHA2/ALDOB/ALDH2/HK1/LDHAL6B/PGAM4/PGAM2/ALDH1B1/ADH1B/BPGM/GALM/HK3/ALDH7A1/G6PC2/ADH5/ACSS1/PFKL/LDHA/ADH6/HK2/PGM2/PGAM1/AKR1A1/GPI/PGM1/ADH1C/ADH7/ADH4/GAPDH/GCK/ADH1A"
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",62,0.368443726890144,1.31236260427233,0.0737179487179487,0.175788954635108,"MAPK1/MAPK3/MAPK13/NOD2/TRIP6/XIAP/IL18/CASP5/NOD1/MAP3K7/CARD8/CARD6/HSP90B1/NLRC4/CCL11/CASP1/TNF/TAB3/CXCL1/TRAF6/RIPK2/PYCARD/MAPK14/TAB2/BIRC3/ERBIN/BIRC2/IL1B/CCL7/CCL5/NAIP/CARD18/CCL8/NFKBIA/PSTPIP1"
"KEGG_CIRCADIAN_RHYTHM_MAMMAL",13,0.575352330841439,1.42825779724088,0.0785714285714286,0.18499095840868,"CRY2/PER2/PER1/NR1D1/BMAL1"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",26,-0.436635860979579,-1.38302071123799,0.0856481481481482,0.199131944444444,"B3GALT1/B3GNT4/B4GALT3/FUT9/B4GAT1/FUT3/ST3GAL3"
"KEGG_OLFACTORY_TRANSDUCTION",389,0.260084560229429,1.16836387729362,0.118148599269184,0.271304190914422,"CAMK2A/CAMK2G/CAMK2B/OR9I1/OR1D5/OR5K2/OR4K14/CAMK2D/OR2T29/OR5L1/OR5AK2/OR2C1/OR5F1/OR1B1/OR6B2/OR2D2/OR1S1/OR11H6/OR2M5/OR4C16/OR11H1/OR1A1/OR2K2/CALML6/OR52N5/OR2AT4/OR10T2/OR2A2/OR6C4/OR8S1/OR52J3/OR2W3/OR11G2/OR4K13/CNGA3/OR2AG2/OR2A4/OR7D4/OR10G2/OR4C6/OR2M2/OR1L4/OR8D4/OR14I1/OR4A47/OR1J2/OR8U3/OR2A12/OR2A14/OR52E2/OR51F2/OR4K2/OR5T3/OR52L1/OR8D2/OR13G1/OR4X2/OR2T1/OR6A2/OR10X1/OR4K15/OR2A5/OR6B3/OR52E6/OR4X1/OR9G4/OR2T12/OR14J1/PDE1C/OR12D3/OR2T2/GUCA1C/GUCY2D/PRKACG/OR6C76/OR11L1/OR52H1/OR2AK2/OR7C1/OR4Q3/OR5AP2/OR5B17"
"KEGG_NOTCH_SIGNALING_PATHWAY",47,0.389186746381591,1.30445672799076,0.130718954248366,0.296508847441416,"HDAC2/EP300/HDAC1/CREBBP/ADAM17/CTBP2/RBPJ/RFNG/LFNG"
"KEGG_NUCLEOTIDE_EXCISION_REPAIR",44,0.393621941847703,1.30326643374431,0.133333333333333,0.298795180722892,"CDK7/CCNH/RBX1/PCNA/LIG1/DDB1"
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",28,-0.391389615675348,-1.2811016189882,0.13963963963964,0.309202059202059,"UGT2B11/UGT2B15/UGT2B17/UGT1A3/UGT1A6/UGT1A10/UGT1A1/UGT2A3/UGT2B28/UGT2A1/UGT1A4/UGT2B4/UGP2/UGDH"
"KEGG_GAP_JUNCTION",90,0.316068145542556,1.18851686393834,0.163716814159292,0.358250910983863,"MAPK1/RAF1/MAPK3/TUBB/CDK1/ITPR3/GUCY1A1/ADCY1/MAP3K2/HTR2B/PDGFRB/ADCY2/GRM1/GNAI3/PRKACG/TJP1/HRAS/PLCB1/TUBA3C/EGFR/PDGFRA/ADCY9/TUBB7P/GNAI1/GJD2/HTR2C/PRKG1"
"KEGG_PYRUVATE_METABOLISM",40,0.384309425657043,1.25950869701476,0.171666666666667,0.371279069767442,"LDHD/ACYP2/PCK1/PDHA1/ACYP1/PKM/DLAT/GLO1/ME3/MDH1/HAGHL/PDHB/ME1/ACSS2/HAGH/ME2/DLD"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",26,-0.392000047215777,-1.24163916103777,0.175925925925926,0.37284380439943,"HS3ST3A1/XYLT1/EXT2/B3GALT6/NDST4/EXTL3/B3GAT3/B4GALT7/B3GAT1/B3GAT2/HS3ST1/HS3ST3B1"
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",44,0.370628899749847,1.22713739521779,0.178333333333333,0.37284380439943,"DYNC1H1/RAB5A/PRKACG/ARHGDIA/VAMP2/AQP3/ADCY9/RAB5B/CREB3L4/DYNC1I2/DYNC1I1/DYNLL1/DCTN1/AQP2/ADCY3/STX4/CREB3L1/AVP/RAB11A/CREB5/DCTN2/DCTN4/DYNC2LI1/CREB1/CREB3L3/DYNC1LI2/AVPR2"
"KEGG_BUTANOATE_METABOLISM",34,-0.361872010477416,-1.2240914631884,0.178403755868545,0.37284380439943,"ALDH9A1/GAD2/ACAT2/ACAT1/PDHA2/L2HGDH/ALDH2/ALDH1B1/HMGCS1/ALDH7A1/HMGCS2/GAD1/HADH/ABAT/AACS/EHHADH/ECHS1/HADHA/ALDH5A1"
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",32,-0.355700059708378,-1.19233830024863,0.19908466819222,0.406920310810471,"GPT/GAD1/ABAT/ASS1/GFPT2/GFPT1/GLUD2/ASPA/ALDH5A1"
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",264,0.261693104117622,1.13089845325749,0.198453608247423,0.406920310810471,"IFNGR2/IFNGR1/IFNG/TGFB3/TGFB2/ACVR1/TGFBR1/KDR/IL2RB/IL13RA1/FLT1/TNFRSF1B/TPO/IL13/TNFRSF21/IL18/IL20RB/TNFRSF9/NGFR/CCL3/IFNB1/CNTF/IL21R/IL24/CSF3/TNFRSF10B/XCR1/TGFB1/TNFSF4/TNFSF10/PDGFRB/IL17B/IL10RA/IFNAR1/BMPR1A/CSF2/IL4/CCL24/CCL18/TNFSF8/BMP7/IL26/IL5RA/CCL4/CCR4/CCL11/TNFRSF8/CSF2RB/GH1/TNF/CCR1/IL20/CXCR5/IL17RB/IFNA10/IL5/TNFRSF10C/CXCL1/IL7R/EGFR/CCR7/TNFSF14/IL1RAP/PDGFRA/BMP2/TNFRSF18/IFNA4"
"KEGG_ENDOCYTOSIS",181,0.273341021680608,1.13863514656789,0.206371191135734,0.417228712513549,"HLA-C/HLA-E/HLA-A/MDM2/HLA-B/KDR/IL2RB/RAB11FIP4/CHMP4B/GIT2/HGS/FLT1/GRK4/VPS36/HLA-G/EPN1/RAB4A/USP8/ARFGAP3/RAB5A/IGF1R/PRKCI/CHMP4A/SH3GL2/CHMP2B/DNM3/AGAP1/GRK5/HLA-F/LDLRAP1/IQSEC1/AP2A1/VPS37A/SMURF1/ASAP2/CBL/IQSEC2/HRAS/RAB22A/FGFR4/EGFR/PIP5K1A/EHD4/PDGFRA/RAB5B/TRAF6/CHMP3"
"KEGG_TYPE_II_DIABETES_MELLITUS",47,0.356497324903168,1.19488995528303,0.209150326797386,0.41749226006192,"MAPK1/SOCS3/PRKCD/MAPK3/SOCS1/ABCC8/IRS1/CACNA1G/PKM/INS/MTOR/TNF/IRS4"
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",56,0.341218474251481,1.18132090867399,0.212765957446809,0.41749226006192,"ABL1/YWHAZ/TUBB/RHOA/WAS/OCLN/ARPC4/ACTG1/YWHAQ/ARPC3/KRT18"
"KEGG_TYROSINE_METABOLISM",42,-0.332697445984138,-1.17592137251302,0.213235294117647,0.41749226006192,"HEMK1/ADH6/COMT/BUD23/FAH/NAA80/DDC/ADH1C/MIF/ADH7/ADH4/TH/ADH1A"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",22,-0.385575751285995,-1.1802363150337,0.222958057395143,0.431981236203091,"B3GAT3/B4GALT7/CHST11/B3GAT1/B3GAT2"
"KEGG_PYRIMIDINE_METABOLISM",98,-0.267444912975995,-1.12396678793657,0.237785016286645,0.455958897209443,"CDA/NT5C1A/POLR3D/NUDT2/ITPA/POLE3/POLR3C/RRM2B/POLR1D/DCK/POLR2E/POLA1/PNP/NME2/TYMP/POLR2J/POLA2/CMPK1/POLE/ENTPD4/NME7/NME5/ENTPD6/POLR3GL/PRIM1/POLD3/POLR2H/POLR1C"
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",27,-0.361235595773568,-1.16245442437621,0.246575342465753,0.467989935700308,"FBP1/ALDOA/ALDOB/RPEL1/TKTL2/DERA/PFKL/PRPS1/PGM2/GPI/PGM1/PRPS2"
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",16,0.447187062009803,1.18076455261944,0.257495590828924,0.483779594890706,"AKR1C4/CYP7B1/SCP2/AMACR/ACOX2/HSD17B4/CH25H"
"KEGG_VEGF_SIGNALING_PATHWAY",76,-0.269926708908516,-1.10230825874041,0.266106442577031,0.490057409102255,"PIK3R3/PLA2G4E/PLA2G12A/PLA2G1B/PIK3R2/CASP9/PTK2/MAPK12/PLA2G6/PLA2G2E/PLA2G10/PIK3R1/PLA2G4A/SH2D2A/JMJD7-PLA2G4B/PLA2G2D/PLA2G2A/PLA2G5"
"KEGG_PURINE_METABOLISM",159,-0.233893405736551,-1.07357427312281,0.263698630136986,0.490057409102255,"NPR2/GMPR/GMPS/GUCY1B1/NT5C1A/POLR3D/NUDT2/ADCY4/NUDT9/GART/ITPA/PDE8B/POLE3/POLR3C/RRM2B/APRT/POLR1D/PDE6D/DCK/POLR2E/ADCY5/POLA1/PDE6B/PNP/PRPS1/NME2/ENPP1/GUK1/POLR2J/POLA2/ATIC/POLE/PDE6A/PDE3A/GUCY2F/ENTPD4/NME7/NME5/ENTPD6/POLR3GL/PRIM1/HPRT1/PRPS2/POLD3/POLR2H/POLR1C"
"KEGG_FOLATE_BIOSYNTHESIS",11,0.493248595350987,1.17569123265186,0.27255985267035,0.497020907810638,"FPGS/ALPP/QDPR/ALPL/ALPG/PTS/SPR"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",14,-0.434357193484329,-1.15031291904986,0.289293849658314,0.510934119055292,"ST3GAL1/ST8SIA1/GLA/FUT9/HEXA/HEXB"
"KEGG_RNA_POLYMERASE",29,-0.340506914193021,-1.12594384163572,0.286353467561521,0.510934119055292,"POLR3D/POLR3C/POLR1D/POLR2E/POLR2J/POLR3GL/POLR2H/POLR1C"
"KEGG_ENDOMETRIAL_CANCER",52,0.331131044569201,1.1222166329385,0.292763157894737,0.510934119055292,"MYC/MAPK1/RAF1/MAPK3/TCF7/TP53/GSK3B/CCND1/TCF7L1"
"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",16,-0.407064514439972,-1.11949750586297,0.289655172413793,0.510934119055292,"HAO1/CS/MTHFD2/MTHFD2L"
"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",53,0.329173501743405,1.11937525440909,0.293924466338259,0.510934119055292,"TNFRSF1B/MAPK13/PPP3CC/GRIA1/TP53/PPP3CA/RAB5A/CAT/GRIN1/PRPH/GRIN2C/BID/CHP2/CASP1/TNF/PRPH2/GRIA2/BAD/PPP3CB"
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",71,0.303827988918262,1.09716914767762,0.299843014128728,0.516396302110588,"TRIM25/IRF3/TRAF2/MAPK13/IFNB1/CYLD/AZI2/IFIH1/RIGI/MAP3K7/ISG15/TNF/IFNA10/DDX3X/IFNA4/TRAF6/FADD/MAVS/IFNA13/IFNE/ATG5/IFNA6/MAPK14/TRADD/IFNA2/PIN1"
"KEGG_SULFUR_METABOLISM",13,-0.433837788338013,-1.12666135809475,0.307692307692308,0.525052928722654,"CHST13/PAPSS2/SUOX/SULT1E1/SULT2B1/BPNT1/CHST11/SULT1A1"
"KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM",10,-0.464332398411218,-1.12936809718699,0.316348195329087,0.534916039374638,"GAD2/GGT5/GAD1/ADO/GGT1"
"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",25,-0.344777070384859,-1.08124793134297,0.322505800464037,0.5404151251019,"ONECUT1/PDX1/NKX6-1/GCK/FOXA2"
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",67,0.301554675637016,1.08157443031883,0.333865814696486,0.551651334640326,"SOCS3/JAK2/PTPN11/TRAF2/TNFRSF1B/ADIPOR1/IRS1/PRKAA1/PCK1/STK11/RXRG/MTOR/STAT3/TNF/IRS4/ADIPOR2"
"KEGG_PHENYLALANINE_METABOLISM",18,-0.373932006614688,-1.07207300184485,0.33710407239819,0.551651334640326,"TAT/NAA80/DDC/MIF"
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",79,-0.255914863521726,-1.04780777963768,0.33810888252149,0.551651334640326,"PDPK1/PIK3CG/MAP2K3/PIK3R3/PLA2G4E/PLA2G12A/PLA2G1B/PIK3R2/LYN/MAPK12/PLA2G6/PLA2G2E/PLA2G10/PIK3R1/PLA2G4A/JMJD7-PLA2G4B/GRB2/MS4A2/PLA2G2D/PLA2G2A/PLA2G5"
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",75,0.291212360871639,1.06128891926453,0.351226993865031,0.568071485729528,"MAPK1/RAF1/PTPN6/MAPK3/PPP3CC/BCL10/RAC2/PPP3CA/GSK3B/CD79B"
"KEGG_RIBOFLAVIN_METABOLISM",16,0.409284173602175,1.08068476302875,0.35626102292769,0.569949281487743,"TYR/ACP3"
"KEGG_CALCIUM_SIGNALING_PATHWAY",178,0.253707963577889,1.05536656958148,0.358516483516484,0.569949281487743,"CAMK2A/CAMK2G/CAMK2B/PTAFR/CAMK2D/PPP3CC/ITPR3/CD38/ATP2B2/ADCY1/CALML6/RYR1/AVPR1B/HTR2B/PPP3CA/SLC25A6/PDGFRB/CACNA1G/MYLK3/PDE1B/ADCY2/ATP2B4/P2RX5/GRM1/P2RX3/PPID/PDE1C/ADORA2A/GRIN1/PRKACG/TRPC1/PLCD3/GRIN2C/CHP2/EDNRB/ATP2A3/CHRM1/PLCB1/EGFR/P2RX4/PDGFRA/ADCY9/PLCD1/AVPR1A/PLCG2/MYLK/PHKA1/PPP3CB"
"KEGG_NON_HOMOLOGOUS_END_JOINING",13,0.427455148182282,1.06111701584529,0.396428571428571,0.600156128024981,"DNTT/PRKDC/FEN1/POLM"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",15,-0.385939773711959,-1.05066817235273,0.397291196388262,0.600156128024981,"CHST1/B4GALT3/FUT8/B4GAT1/ST3GAL3"
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",96,0.273019817649074,1.03849748856005,0.391618497109827,0.600156128024981,"MAPK1/FCGR1A/RAF1/PRKCD/MAPK3/WAS/GSN/ARPC4/RPS6KB1/RAC2/DNM3/ARPC3/CFL1/PAK1/WASL/LIMK1/ASAP2/ARPC5/WASF3/PIP5K1A/GAB2/PLCG2/SCIN/AKT1/PLA2G4D/WASF1"
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",54,0.301951671424599,1.03083857485684,0.40655737704918,0.600156128024981,"IMPA2/PLCD3/PI4KB/OCRL/PLCB1/PIP5K1A/PLCD1/PLCG2/PLCZ1/TPI1/PIP4K2C/PIK3CA/PIK3C2A/PLCE1/PIKFYVE/INPPL1/SYNJ1/INPP5E/PTEN/ITPK1/PIK3C2G/MIOX/PIP4K2B/INPP5K/IPPK/PIK3CB/PIK3CD"
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",31,0.336872984949109,1.02971952994253,0.399286987522282,0.600156128024981,"PSAT1/DMGDH/CTH/PSPH/MAOA/MAOB/AMT/GLDC/SHMT2/DLD/GATM/GCAT"
"KEGG_AXON_GUIDANCE",129,0.257615933114871,1.02722955534725,0.385049365303244,0.600156128024981,"MAPK1/ABL1/MAPK3/EFNB2/PLXNB3/PPP3CC/RHOA/PLXNA3/EPHB2/RAC2/RHOD/UNC5D/PPP3CA/GSK3B/UNC5A/ROBO1/CFL1/PAK1/SRGAP1/SEMA4D/EFNB1/GNAI3/SEMA6A/SLIT3/SEMA4G/LIMK1/CHP2/SEMA6B/EFNB3/HRAS/PAK6/SLIT2/PLXNA1/EPHA6/GNAI1/RND1/PPP3CB/ROCK2/ROBO3/SEMA4F/ARHGEF12/NTNG1/PPP3R1/SRGAP3/SEMA3F/LIMK2"
"KEGG_FOCAL_ADHESION",199,0.244116950233133,1.02430064502794,0.405184174624829,0.600156128024981,"CCND2/MAPK1/RAF1/MAPK3/KDR/LAMB4/FLT1/RHOA/ITGA2B/CCND3/COL5A2/XIAP/ACTG1/RAC2/ITGA1/BCAR1/IGF1R/PDGFRB/FLNA/ITGA5/GSK3B/MYLK3/ITGB4/CCND1/COL5A3/ITGB6/VCL/PAK1/ARHGAP5/THBS2/PARVA/TNXB/TLN2/COL6A2/THBS3/FLNC/COL6A6/HRAS/PPP1CB/PAK6/EGFR"
"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",74,-0.25151309341312,-1.02064868237489,0.384615384615385,0.600156128024981,"ITGA4/ITGB8/TCF7L2/PKP2/ITGA7/ACTN4/ITGA8/DSG2/CACNB3/ITGA2/ITGB1/CACNG2/CACNA2D3/CACNA1D/ITGA3/ITGB7/DSP/GJA1/JUP/EMD/CACNG1/CACNA2D1/LMNA/CDH2/CACNA1S"
